,638de53168f31919048f189d; 63932c6e68f319085df375b5 / B2_solar_x2_03; Soil_tension / SoilHumiditySensor,638de53168f31919048f189d; 63932c6e68f319085df375b7 / B2_solar_x2_03; Resistance / ,638de53168f31919048f189d; 63932c6e68f319085df375b9 / B2_solar_x2_03; Soil_temperature / SoilThermometer,638de56a68f31919048f189e; 63932ce468f319085df375c9 / B3_solar_x1_02; Soil_tension / SoilHumiditySensor,638de56a68f31919048f189e; 63932ce468f319085df375cb / B3_solar_x1_02; Resistance / ,638de57568f31919048f189f; 63932c3668f319085df375ab / B4_solar_x1_03; Soil_tension / SoilHumiditySensor,638de57568f31919048f189f; 63932c3668f319085df375ad / B4_solar_x1_03; Resistance / ,638de57568f31919048f189f; 63932c3668f319085df375af / B4_solar_x1_03; Soil_temperature / SoilThermometer,Température extérieure(°C),Humidité extérieure(%),Pression relative(hpa),Pression absolue(hpa),Vitesse du vent(km/h),Rafale(km/h),Direction du vent,Point de rosée(°C),Facteur vent(°C),Précipitations dernière heure(mm),Précipitations dernières 24 h(mm),Précipitations de la semaine(mm),Précipitations du mois(mm),Précipitations totales(mm),Lumière(lux),UVI,grouped_soil,grouped_resistance,grouped_soil_temp,rolling_mean_grouped_soil,rolling_mean_grouped_soil_temp,hour,minute,date,month,day_of_year,gradient,orig_index,638de53168f31919048f189d; 63932c6e68f319085df375b5 / B2_solar_x2_03; Soil_tension / SoilHumiditySensor_lag_1,638de53168f31919048f189d; 63932c6e68f319085df375b7 / B2_solar_x2_03; Resistance / _lag_1,638de53168f31919048f189d; 63932c6e68f319085df375b9 / B2_solar_x2_03; Soil_temperature / SoilThermometer_lag_1,638de56a68f31919048f189e; 63932ce468f319085df375c9 / B3_solar_x1_02; Soil_tension / SoilHumiditySensor_lag_1,638de56a68f31919048f189e; 63932ce468f319085df375cb / B3_solar_x1_02; Resistance / _lag_1,638de57568f31919048f189f; 63932c3668f319085df375ab / B4_solar_x1_03; Soil_tension / SoilHumiditySensor_lag_1,638de57568f31919048f189f; 63932c3668f319085df375ad / B4_solar_x1_03; Resistance / _lag_1,638de57568f31919048f189f; 63932c3668f319085df375af / B4_solar_x1_03; Soil_temperature / SoilThermometer_lag_1,Température extérieure(°C)_lag_1,Humidité extérieure(%)_lag_1,Pression relative(hpa)_lag_1,Pression absolue(hpa)_lag_1,Vitesse du vent(km/h)_lag_1,Rafale(km/h)_lag_1,Direction du vent_lag_1,Point de rosée(°C)_lag_1,Facteur vent(°C)_lag_1,Précipitations dernière heure(mm)_lag_1,Précipitations dernières 24 h(mm)_lag_1,Précipitations de la semaine(mm)_lag_1,Précipitations du mois(mm)_lag_1,Précipitations totales(mm)_lag_1,Lumière(lux)_lag_1,UVI_lag_1,grouped_soil_lag_1,grouped_resistance_lag_1,grouped_soil_temp_lag_1,rolling_mean_grouped_soil_lag_1,rolling_mean_grouped_soil_temp_lag_1,hour_lag_1,minute_lag_1,date_lag_1,month_lag_1,day_of_year_lag_1,gradient_lag_1,orig_index_lag_1,638de53168f31919048f189d; 63932c6e68f319085df375b5 / B2_solar_x2_03; Soil_tension / SoilHumiditySensor_lag_2,638de53168f31919048f189d; 63932c6e68f319085df375b7 / B2_solar_x2_03; Resistance / _lag_2,638de53168f31919048f189d; 63932c6e68f319085df375b9 / B2_solar_x2_03; Soil_temperature / SoilThermometer_lag_2,638de56a68f31919048f189e; 63932ce468f319085df375c9 / B3_solar_x1_02; Soil_tension / SoilHumiditySensor_lag_2,638de56a68f31919048f189e; 63932ce468f319085df375cb / B3_solar_x1_02; Resistance / _lag_2,638de57568f31919048f189f; 63932c3668f319085df375ab / B4_solar_x1_03; Soil_tension / SoilHumiditySensor_lag_2,638de57568f31919048f189f; 63932c3668f319085df375ad / B4_solar_x1_03; Resistance / _lag_2,638de57568f31919048f189f; 63932c3668f319085df375af / B4_solar_x1_03; Soil_temperature / SoilThermometer_lag_2,Température extérieure(°C)_lag_2,Humidité extérieure(%)_lag_2,Pression relative(hpa)_lag_2,Pression absolue(hpa)_lag_2,Vitesse du vent(km/h)_lag_2,Rafale(km/h)_lag_2,Direction du vent_lag_2,Point de rosée(°C)_lag_2,Facteur vent(°C)_lag_2,Précipitations dernière heure(mm)_lag_2,Précipitations dernières 24 h(mm)_lag_2,Précipitations de la semaine(mm)_lag_2,Précipitations du mois(mm)_lag_2,Précipitations totales(mm)_lag_2,Lumière(lux)_lag_2,UVI_lag_2,grouped_soil_lag_2,grouped_resistance_lag_2,grouped_soil_temp_lag_2,rolling_mean_grouped_soil_lag_2,rolling_mean_grouped_soil_temp_lag_2,hour_lag_2,minute_lag_2,date_lag_2,month_lag_2,day_of_year_lag_2,gradient_lag_2,orig_index_lag_2
2023-04-29 19:00:00.000000000,0.0,43.3,26.4,0.1,58.9,9.1,99.0,25.4,27.0,27.0,1014.5,949.1,1.1,2.5,67.5,6.4,27.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,3.0666666666666664,67.06666666666666,25.9,3.1968170335227275,25.870598617504164,19.0,0.0,29.0,4.0,119.0,-0.10272827568811538,4142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-29 19:10:00.000000000,0.0,43.2,26.4,0.2,58.4,9.0,98.5,25.5,27.0,27.0,1014.5,949.1,1.1,2.5,67.5,6.4,27.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,3.0666666666666664,66.7,25.95,3.0996041417344213,25.9,19.0,10.0,29.0,4.0,119.0,-0.05847556649580343,4143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-29 19:20:00.000000000,0.0,43.3,26.4,0.2,58.4,9.0,98.5,25.5,27.0,27.0,1014.5,949.1,1.1,2.5,67.5,6.4,27.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,3.0666666666666664,66.73333333333333,25.95,3.0798659005311206,25.91979885079668,19.0,20.0,29.0,4.0,119.0,-0.01966958143359654,4144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-29 19:30:00.000000000,0.0,43.2,26.4,0.1,58.9,8.9,97.9,25.5,27.0,27.0,1014.5,949.1,1.1,2.5,67.5,6.4,27.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,3.0,66.66666666666667,25.95,3.0602649788672283,25.930201149203317,19.0,30.0,29.0,4.0,119.0,-0.01659800689696267,4145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-29 19:40:00.000000000,0.0,43.3,26.4,0.2,58.4,8.9,97.9,25.5,27.0,27.0,1014.5,949.1,1.1,2.5,67.5,6.4,27.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,3.033333333333333,66.53333333333333,25.95,3.0466698867371953,25.940397468300844,19.0,40.0,29.0,4.0,119.0,-0.0167353264363701,4146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-29 19:50:00.000000000,0.0,43.2,26.4,0.2,58.4,8.7,97.3,25.5,27.0,27.0,1014.5,949.1,1.1,2.5,67.5,6.4,27.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,2.9666666666666663,66.3,25.95,3.026794325994488,25.95,19.0,50.0,29.0,4.0,119.0,-0.023266283598894377,4147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-29 20:00:00.000000000,0.0,42.8,26.4,0.1,58.9,8.7,97.3,25.5,27.0,27.0,1014.5,949.1,1.1,2.5,67.5,6.4,27.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,2.933333333333333,66.33333333333333,25.95,3.0001373195394065,25.95,20.0,0.0,29.0,4.0,119.0,-0.02346421273168353,4148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-29 20:10:00.000000000,0.0,43.3,26.4,0.2,58.4,8.7,97.3,25.5,27.0,27.0,1014.5,949.1,1.1,2.5,67.5,6.4,27.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,2.9666666666666663,66.33333333333333,25.95,2.979865900531121,25.95,20.0,10.0,29.0,4.0,119.0,-0.01700191533886275,4149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-29 20:20:00.000000000,0.0,43.3,26.3,0.2,58.4,8.6,96.7,25.6,27.0,27.0,1014.5,949.1,1.1,2.5,67.5,6.4,27.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,2.933333333333333,66.13333333333333,25.950000000000003,2.966133488861681,25.95,20.0,20.0,29.0,4.0,119.0,-0.016598006896963113,4150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-29 20:30:00.000000000,0.0,43.3,26.3,0.2,58.4,8.6,96.7,25.6,27.0,27.0,1014.5,949.1,1.1,2.5,67.5,6.4,27.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,2.933333333333333,66.13333333333333,25.950000000000003,2.9466698867371948,25.95,20.0,30.0,29.0,4.0,119.0,-0.016202148631384583,4151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-29 20:40:00.000000000,0.0,43.3,26.3,0.1,58.9,8.6,96.7,25.6,27.0,27.0,1014.5,949.1,1.1,2.5,67.5,6.4,27.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,2.9,66.3,25.950000000000003,2.933729191598912,25.95,20.0,40.0,29.0,4.0,119.0,-0.006866205834720418,4152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-29 20:50:00.000000000,0.0,43.2,26.3,0.2,58.4,8.6,96.7,25.6,27.0,27.0,1014.5,949.1,1.1,2.5,67.5,6.4,27.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,2.933333333333333,66.10000000000001,25.950000000000003,2.932937475067754,25.95,20.0,50.0,29.0,4.0,119.0,-0.006866205834720196,4153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-29 21:00:00.000000000,0.0,43.2,26.3,0.1,58.9,8.6,96.7,25.6,25.0,31.0,1015.1,949.7,0.0,0.0,180.0,6.7,25.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,2.9,66.26666666666667,25.950000000000003,2.9199967799294715,25.950000000000003,21.0,0.0,29.0,4.0,119.0,-0.019402992531103225,4154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-29 21:10:00.000000000,0.0,43.3,26.3,0.1,58.9,8.3,95.7,25.6,25.0,31.0,1015.1,949.7,0.0,0.0,180.0,6.7,25.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,2.8000000000000003,65.96666666666665,25.950000000000003,2.8941314900055475,25.950000000000003,21.0,10.0,29.0,4.0,119.0,-0.026398467728909525,4155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-29 21:20:00.000000000,0.0,43.3,26.2,0.1,58.9,8.3,95.6,25.6,25.0,31.0,1015.1,949.7,0.0,0.0,180.0,6.7,25.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,2.8000000000000003,65.93333333333332,25.9,2.8671998444716524,25.940397468300848,21.0,20.0,29.0,4.0,119.0,-0.017664362506934816,4156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-29 21:30:00.000000000,0.0,43.2,26.2,0.1,58.9,8.5,96.2,25.6,25.0,31.0,1015.1,949.7,0.0,0.0,180.0,6.7,25.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,2.8666666666666667,66.10000000000001,25.9,2.858802764991678,25.930201149203324,21.0,30.0,29.0,4.0,119.0,-0.017199844471652348,4157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-29 21:40:00.000000000,0.0,43.3,26.1,0.1,58.9,8.3,95.6,25.6,25.0,31.0,1015.1,949.7,0.0,0.0,180.0,6.7,25.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,2.8000000000000003,65.93333333333332,25.85,2.8328001555283477,25.910196319097526,21.0,40.0,29.0,4.0,119.0,-0.01606482909197715,4158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-29 21:50:00.000000000,0.0,43.3,26.1,0.1,58.9,8.5,96.2,25.6,25.0,31.0,1015.1,949.7,0.0,0.0,180.0,6.7,25.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,2.8666666666666667,66.13333333333333,25.85,2.8266731068077235,25.889803680902478,21.0,50.0,29.0,4.0,119.0,0.003596702165297838,4159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-29 22:00:00.000000000,0.0,43.3,26.1,0.1,58.9,8.5,96.2,25.6,25.0,31.0,1015.1,949.7,0.0,0.0,180.0,6.7,25.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,2.8666666666666667,66.13333333333333,25.85,2.8399935598589434,25.86979885079668,22.0,0.0,29.0,4.0,119.0,0.013199233864454873,4160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-29 22:10:00.000000000,0.0,43.3,26.1,0.1,58.9,8.5,96.2,25.6,25.0,31.0,1015.1,949.7,0.0,0.0,180.0,6.7,25.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,2.8666666666666667,66.13333333333333,25.85,2.8530715745366333,25.859602531699156,22.0,10.0,29.0,4.0,119.0,0.0005331778049857405,4161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-29 22:20:00.000000000,0.0,43.3,26.1,0.1,58.9,8.3,95.6,25.6,25.0,31.0,1015.1,949.7,0.0,0.0,180.0,6.7,25.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,2.8000000000000003,65.93333333333332,25.85,2.841059915468915,25.85,22.0,20.0,29.0,4.0,119.0,-0.003200843899719086,4162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-29 22:30:00.000000000,0.0,43.3,26.1,0.1,59.0,8.4,96.1,25.6,25.0,31.0,1015.1,949.7,0.0,0.0,180.0,6.7,25.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,2.8333333333333335,66.13333333333333,25.85,2.846669886737195,25.85,22.0,30.0,29.0,4.0,119.0,-0.0007311069377751167,4163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-29 22:40:00.000000000,0.0,43.3,26.0,0.0,59.5,8.5,96.2,25.6,25.0,31.0,1015.1,949.7,0.0,0.0,180.0,6.7,25.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,2.8333333333333335,66.33333333333333,25.8,2.8395977015933647,25.840397468300846,22.0,40.0,29.0,4.0,119.0,-0.01006704973443906,4164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-29 22:50:00.000000000,0.0,43.3,26.0,0.0,59.5,8.4,96.1,25.6,25.0,31.0,1015.1,949.7,0.0,0.0,180.0,6.7,25.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,2.8000000000000003,66.3,25.8,2.826535787268317,25.830201149203322,22.0,50.0,29.0,4.0,119.0,-0.016133488861680867,4165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-29 23:00:00.000000000,0.0,43.3,26.0,0.0,59.5,8.3,95.6,25.6,23.3,41.0,1014.4,949.0,0.0,0.0,315.0,9.3,23.3,0.0,0.0,0.0,0.0,14.4,0.0,0.0,2.766666666666667,66.13333333333333,25.8,2.807330723870003,25.819798850796683,23.0,0.0,29.0,4.0,119.0,-0.010067049734439504,4166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-29 23:10:00.000000000,0.0,43.3,25.9,0.0,59.5,8.4,96.1,25.6,23.3,41.0,1014.4,949.0,0.0,0.0,315.0,9.3,23.3,0.0,0.0,0.0,0.0,14.4,0.0,0.0,2.8000000000000003,66.3,25.75,2.806401687799438,25.8,23.0,10.0,29.0,4.0,119.0,-0.0039319508374942025,4167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-29 23:20:00.000000000,0.0,43.2,25.9,0.0,59.5,8.4,96.1,25.5,23.3,41.0,1014.4,949.0,0.0,0.0,315.0,9.3,23.3,0.0,0.0,0.0,0.0,14.4,0.0,0.0,2.8000000000000003,66.26666666666667,25.7,2.7994668221950145,25.770598617504163,23.0,20.0,29.0,4.0,119.0,-0.00980046083194619,4168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-29 23:30:00.000000000,0.0,43.7,25.8,0.0,59.5,8.3,95.6,25.5,23.3,41.0,1014.4,949.0,0.0,0.0,315.0,9.3,23.3,0.0,0.0,0.0,0.0,14.4,0.0,0.0,2.766666666666667,66.26666666666667,25.65,2.7868007661355456,25.740397468300845,23.0,30.0,29.0,4.0,119.0,-0.0063330280297344554,4169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-29 23:40:00.000000000,0.0,43.7,25.8,0.0,60.0,8.4,96.1,25.5,23.3,41.0,1014.4,949.0,0.0,0.0,315.0,9.3,23.3,0.0,0.0,0.0,0.0,14.4,0.0,0.0,2.8000000000000003,66.60000000000001,25.65,2.7868007661355456,25.709602531699154,23.0,40.0,29.0,4.0,119.0,-6.865976970349408e-05,4170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-29 23:50:00.000000000,0.0,43.8,25.7,0.0,59.5,8.3,95.6,25.5,23.3,41.0,1014.4,949.0,0.0,0.0,315.0,9.3,23.3,0.0,0.0,0.0,0.0,14.4,0.0,0.0,2.766666666666667,66.3,25.6,2.7866634465961386,25.66979885079668,23.0,50.0,29.0,4.0,119.0,0.047814729362995356,4171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 00:00:00.000000000,0.0,43.7,25.7,1.6,66.6,8.3,95.6,25.5,23.3,41.0,1014.4,949.0,0.0,0.0,315.0,9.3,23.3,0.0,0.0,0.0,0.0,14.4,0.0,0.0,3.3000000000000003,68.63333333333333,25.6,2.8824302248615363,25.639803680902478,0.0,0.0,30.0,4.0,120.0,0.05098159548762604,4172.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 00:10:00.000000000,0.0,43.7,25.7,0.0,60.0,8.4,96.1,25.5,23.3,41.0,1014.4,949.0,0.0,0.0,315.0,9.3,23.3,0.0,0.0,0.0,0.0,14.4,0.0,0.0,2.8000000000000003,66.60000000000001,25.6,2.8886266375713907,25.619798850796684,0.0,10.0,30.0,4.0,120.0,0.004196762670182652,4173.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 00:20:00.000000000,0.0,43.8,25.6,0.0,60.0,8.3,95.6,25.5,23.3,41.0,1014.4,949.0,0.0,0.0,315.0,9.3,23.3,0.0,0.0,0.0,0.0,14.4,0.0,0.0,2.766666666666667,66.46666666666665,25.55,2.8908237502019016,25.6,0.0,20.0,30.0,4.0,120.0,0.003269503669422358,4174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 00:30:00.000000000,0.0,43.8,25.6,0.0,60.0,8.5,96.2,25.5,23.3,41.0,1014.4,949.0,0.0,0.0,315.0,9.3,23.3,0.0,0.0,0.0,0.0,14.4,0.0,0.0,2.8333333333333335,66.66666666666667,25.55,2.8951656449102354,25.58020114920332,0.0,30.0,30.0,4.0,120.0,0.0025321236251309998,4175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 00:40:00.000000000,0.0,44.3,25.6,0.0,60.0,8.4,96.1,25.5,23.3,41.0,1014.4,949.0,0.0,0.0,315.0,9.3,23.3,0.0,0.0,0.0,0.0,14.4,0.0,0.0,2.8000000000000003,66.8,25.55,2.8958879974521636,25.569798850796687,0.0,40.0,30.0,4.0,120.0,-0.04431331878569522,4176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 00:50:00.000000000,0.0,44.3,25.5,0.0,60.0,8.5,96.2,25.4,23.3,41.0,1014.4,949.0,0.0,0.0,315.0,9.3,23.3,0.0,0.0,0.0,0.0,14.4,0.0,0.0,2.8333333333333335,66.83333333333333,25.45,2.806539007338845,25.540397468300842,0.0,50.0,30.0,4.0,120.0,-0.04114645266106498,4177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 01:00:00.000000000,0.0,44.3,25.5,0.0,60.0,8.5,96.2,25.4,22.3,54.0,1013.5,948.1,6.1,7.2,90.0,12.6,22.3,0.0,0.0,0.0,0.0,14.4,0.0,0.0,2.8333333333333335,66.83333333333333,25.45,2.8135950921300337,25.510402298406635,1.0,0.0,30.0,4.0,120.0,0.003596702165297838,4178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 01:10:00.000000000,0.0,44.3,25.5,0.0,60.0,8.3,95.6,25.4,22.3,54.0,1013.5,948.1,6.1,7.2,90.0,12.6,22.3,0.0,0.0,0.0,0.0,14.4,0.0,0.0,2.766666666666667,66.63333333333333,25.45,2.8137324116694407,25.489597701593365,1.0,10.0,30.0,4.0,120.0,-0.0001292693630858821,4179.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 01:20:00.000000000,0.0,44.3,25.5,0.1,60.1,8.4,96.1,25.4,22.3,54.0,1013.5,948.1,6.1,7.2,90.0,12.6,22.3,0.0,0.0,0.0,0.0,14.4,0.0,0.0,2.8333333333333335,66.83333333333333,25.45,2.813336553403862,25.469205063398316,1.0,20.0,30.0,4.0,120.0,0.0028655952275224994,4180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 01:30:00.000000000,0.0,44.3,25.5,0.2,60.6,8.3,95.6,25.3,22.3,54.0,1013.5,948.1,6.1,7.2,90.0,12.6,22.3,0.0,0.0,0.0,0.0,14.4,0.0,0.0,2.8333333333333335,66.83333333333333,25.4,2.8194636021244857,25.440397468300844,1.0,30.0,30.0,4.0,120.0,0.009602531699156813,4181.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 01:40:00.000000000,0.0,44.3,25.4,0.2,60.6,8.5,96.2,25.3,22.3,54.0,1013.5,948.1,6.1,7.2,90.0,12.6,22.3,0.0,0.0,0.0,0.0,14.4,0.0,0.0,2.9,67.03333333333335,25.35,2.8325416168021755,25.420598617504158,1.0,40.0,30.0,4.0,120.0,0.010531567769721528,4182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 01:50:00.000000000,0.0,44.3,25.4,0.2,60.6,8.4,96.1,25.3,22.3,54.0,1013.5,948.1,6.1,7.2,90.0,12.6,22.3,0.0,0.0,0.0,0.0,14.4,0.0,0.0,2.8666666666666667,67.0,25.35,2.8405267376639287,25.4,1.0,50.0,30.0,4.0,120.0,0.017131184701949076,4183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 02:00:00.000000000,0.0,44.3,25.3,0.2,60.6,8.5,96.2,25.3,22.3,54.0,1013.5,948.1,6.1,7.2,90.0,12.6,22.3,0.0,0.0,0.0,0.0,14.4,0.0,0.0,2.9,67.03333333333335,25.3,2.8668039862060737,25.369798850796684,2.0,0.0,30.0,4.0,120.0,0.02306835446610478,4184.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 02:10:00.000000000,0.0,44.3,25.3,0.3,61.1,8.5,96.2,25.3,22.3,54.0,1013.5,948.1,6.1,7.2,90.0,12.6,22.3,0.0,0.0,0.0,0.0,14.4,0.0,0.0,2.9333333333333336,67.2,25.3,2.8866634465961383,25.339803680902474,2.0,10.0,30.0,4.0,120.0,0.022999694696401507,4185.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 02:20:00.000000000,0.0,44.3,25.3,0.3,61.1,8.6,96.7,25.3,22.3,54.0,1013.5,948.1,6.1,7.2,90.0,12.6,22.3,0.0,0.0,0.0,0.0,14.4,0.0,0.0,2.966666666666667,67.36666666666667,25.3,2.9128033755988767,25.319798850796683,2.0,20.0,30.0,4.0,120.0,0.016933255569159478,4186.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
