Time,638de53168f31919048f189d; 63932c6e68f319085df375b5 / B2_solar_x2_03; Soil_tension / SoilHumiditySensor,638de53168f31919048f189d; 63932c6e68f319085df375b7 / B2_solar_x2_03; Resistance / ,638de53168f31919048f189d; 63932c6e68f319085df375b9 / B2_solar_x2_03; Soil_temperature / SoilThermometer,638de56a68f31919048f189e; 63932ce468f319085df375c9 / B3_solar_x1_02; Soil_tension / SoilHumiditySensor,638de56a68f31919048f189e; 63932ce468f319085df375cb / B3_solar_x1_02; Resistance / ,638de57568f31919048f189f; 63932c3668f319085df375ab / B4_solar_x1_03; Soil_tension / SoilHumiditySensor,638de57568f31919048f189f; 63932c3668f319085df375ad / B4_solar_x1_03; Resistance / ,638de57568f31919048f189f; 63932c3668f319085df375af / B4_solar_x1_03; Soil_temperature / SoilThermometer,Température extérieure(°C),Humidité extérieure(%),Pression relative(hpa),Pression absolue(hpa),Vitesse du vent(km/h),Rafale(km/h),Direction du vent,Point de rosée(°C),Facteur vent(°C),Précipitations dernière heure(mm),Précipitations dernières 24 h(mm),Précipitations de la semaine(mm),Précipitations du mois(mm),Précipitations totales(mm),Lumière(lux),UVI
2023-04-03 03:50:00,0.0,50.2,15.6,0.9,55.6,7.4,90.8,17.3, 15.2,32,1018.3,956.0, 12.2, 15.8, NW, -1.4, 12.3,0.0,0.0,0.0,0.0,14.4, 49608.2,3
2023-04-03 04:00:00,0.0,50.2,15.6,0.8,56.1,7.4,90.9,17.3, 15.1,31,1018.3,956.0, 22.0, 24.5, N, -1.9, 9.7,0.0,0.0,0.0,0.0,14.4, 52780.8,3
2023-04-03 04:10:00,0.0,50.2,15.5,0.8,56.1,7.4,90.9,17.2, 15.2,31,1018.4,956.1, 17.3, 22.0, NW, -1.8, 10.8,0.0,0.0,0.0,0.0,14.4, 56429.0,3
2023-04-03 04:20:00,0.0,50.2,15.5,0.7,56.2,7.4,90.9,17.2, 15.8,31,1018.4,956.1, 18.4, 22.0, N, -1.3, 11.3,0.0,0.0,0.0,0.0,14.4, 60970.4,3
2023-04-03 04:30:00,0.0,50.2,15.5,0.6,56.7,7.4,90.9,17.1, 16.2,30,1018.6,956.3, 15.8, 20.9, W, -1.4, 12.4,0.0,0.0,0.0,0.0,14.4, 64815.8,4
2023-04-03 04:40:00,0.0,50.2,15.5,0.6,56.7,7.4,90.9,17.1, 16.7,30,1018.7,956.4, 17.3, 23.4, NW, -0.9, 12.7,0.0,0.0,0.0,0.0,14.4, 68493.0,4
2023-04-03 04:50:00,0.0,50.2,15.4,0.6,56.7,7.5,91.4,17.1, 17.4,26,1018.8,956.5, 15.8, 22.0, N, -2.3, 13.9,0.0,0.0,0.0,0.0,14.4, 72732.8,4
2023-04-03 05:00:00,0.0,50.2,15.4,0.6,56.7,7.5,91.4,17.0, 17.4,26,1019.0,956.7, 22.0, 27.0, N, -2.3, 12.7,0.0,0.0,0.0,0.0,14.4, 76009.8,5
2023-04-03 05:10:00,0.0,50.2,15.3,0.6,56.7,7.5,91.4,17.0, 17.5,23,1019.0,956.7, 15.8, 19.4, N, -3.8, 14.0,0.0,0.0,0.0,0.0,14.4, 79484.0,5
2023-04-03 05:20:00,,,,0.6,56.7,,,, 18.2,22,1019.1,956.8, 15.8, 20.9, N, -3.9, 14.9,0.0,0.0,0.0,0.0,14.4, 83190.2,6
2023-04-03 05:30:00,0.0,50.7,15.2,0.5,57.2,7.4,90.9,16.9, 18.3,22,1019.2,956.9, 12.2, 15.8, N, -3.8, 15.9,0.0,0.0,0.0,0.0,14.4, 86171.4,6
2023-04-03 05:40:00,0.0,50.7,15.2,0.4,57.7,7.5,91.4,16.9, 18.5,21,1019.0,956.7, 12.2, 13.3, N, -4.2, 16.1,0.0,0.0,0.0,0.0,14.4, 89100.4,6
2023-04-03 05:50:00,0.0,50.7,15.1,0.5,57.2,7.5,91.4,16.9, 19.1,21,1019.0,956.7, 7.2, 11.2, N, -3.7, 18.4,0.0,0.0,0.0,0.0,14.4, 92748.6,7
2023-04-03 06:00:00,0.0,51.2,15.1,0.4,57.7,7.5,91.4,16.8, 19.5,20,1018.9,956.6, 17.3, 19.4, N, -4.0, 16.2,0.0,0.0,0.0,0.0,14.4, 94622.0,7
2023-04-03 06:10:00,0.0,51.2,15.1,0.4,57.8,7.5,91.4,16.8, 19.4,20,1019.0,956.7, 22.0, 25.6, N, -4.1, 15.3,0.0,0.0,0.0,0.0,14.4, 96356.2,8
2023-04-03 06:20:00,0.0,51.2,15.0,0.5,57.3,7.5,91.4,16.8, 19.7,20,1018.7,956.4, 17.3, 20.9, NNW, -3.9, 16.4,0.0,0.0,0.0,0.0,14.4, 100348.0,8
2023-04-03 06:30:00,0.0,51.2,15.0,0.4,57.8,7.5,91.4,16.8, 20.3,20,1018.8,956.5, 17.3, 24.5, N, -3.4, 17.2,0.0,0.0,0.0,0.0,14.4, 102436.0,8
2023-04-03 06:40:00,0.0,51.2,15.0,0.4,57.8,7.5,91.4,16.6, 20.2,20,1018.8,956.5, 13.3, 15.8, N, -3.5, 17.8,0.0,0.0,0.0,0.0,14.4, 103920.8,8
2023-04-03 06:50:00,0.0,50.7,15.0,0.4,57.8,7.5,91.4,16.6, 20.2,20,1018.8,956.5, 15.8, 19.4, N, -3.5, 17.3,0.0,0.0,0.0,0.0,14.4, 104663.2,8
2023-04-03 07:00:00,0.0,51.2,15.0,0.4,57.8,7.5,91.4,16.6, 21.4,20,1018.9,956.6, 13.3, 17.3, N, -2.5, 19.3,0.0,0.0,0.0,0.0,14.4, 106832.4,9
2023-04-03 07:10:00,0.0,51.2,14.9,0.4,57.8,7.5,91.4,16.6, 21.5,20,1018.9,956.6, 13.3, 17.3, N, -2.4, 19.4,0.0,0.0,0.0,0.0,14.4, 107505.2,9
2023-04-03 07:20:00,0.0,51.2,14.8,0.4,57.8,7.7,92.0,16.6, 21.8,20,1018.8,956.5, 19.4, 24.5, N, -2.1, 18.7,0.0,0.0,0.0,0.0,14.4, 108311.4,9
2023-04-03 07:30:00,0.0,52.2,14.8,,,,,, 22.1,20,1018.7,956.4, 9.7, 12.2, N, -1.9, 20.9,0.0,0.0,0.0,0.0,14.4, 108763.8,9
2023-04-03 07:40:00,0.0,52.2,14.8,0.3,58.3,,,, 22.6,20,1018.6,956.3, 11.2, 13.3, NW, -1.5, 21.1,0.0,0.0,0.0,0.0,14.4, 109593.2,9
2023-04-03 07:50:00,0.0,51.7,14.7,0.1,58.8,7.5,91.5,16.5, 22.5,20,1018.6,956.3, 9.7, 17.3, W, -1.6, 21.3,0.0,0.0,0.0,0.0,14.4, 110416.8,9
2023-04-03 08:00:00,0.0,51.7,14.7,0.3,58.3,7.7,92.0,16.5, 23.1,20,1018.7,956.4, 11.2, 17.3, N, -1.1, 21.7,0.0,0.0,0.0,0.0,14.4, 110080.4,9
2023-04-03 08:10:00,0.0,52.3,14.7,0.3,58.3,7.7,92.0,16.5, 23.0,20,1018.7,956.4, 7.2, 13.3, W, -1.1, 22.5,0.0,0.0,0.0,0.0,14.4, 109123.4,8
2023-04-03 08:20:00,0.0,51.8,14.6,0.4,57.9,7.8,92.6,16.4, 22.9,20,1018.5,956.2, 8.6, 12.2, SW, -1.2, 22.0,0.0,0.0,0.0,0.0,14.4, 108270.8,8
2023-04-03 08:30:00,0.0,51.8,14.6,0.4,57.9,7.7,92.0,16.4, 23.3,20,1018.6,956.3, 15.8, 19.4, N, -0.9, 21.1,0.0,0.0,0.0,0.0,14.4, 107018.0,8
2023-04-03 08:40:00,0.0,52.3,14.6,0.2,58.4,7.7,92.0,16.3, 23.8,20,1018.6,956.3, 9.7, 14.8, NE, -0.5, 22.8,0.0,0.0,0.0,0.0,14.4, 105817.4,8
2023-04-03 08:50:00,0.0,51.8,14.6,0.2,58.4,7.7,92.1,16.3, 23.8,20,1018.5,956.2, 12.2, 17.3, SSE, -0.5, 22.3,0.0,0.0,0.0,0.0,14.4, 103932.4,8
2023-04-03 09:00:00,0.0,52.3,14.6,0.1,58.9,7.7,92.1,16.3, 23.5,20,1018.4,956.1, 9.7, 12.2, E, -0.7, 22.4,0.0,0.0,0.0,0.0,14.4, 101548.6,7
2023-04-03 09:10:00,0.0,52.3,14.6,0.1,58.9,7.7,92.1,16.2, 23.6,20,1018.4,956.1, 7.2, 9.7, S, -0.6, 23.1,0.0,0.0,0.0,0.0,14.4, 97817.8,7
2023-04-03 09:20:00,0.0,52.3,14.5,0.1,58.9,,,, 23.6,20,1018.4,956.1, 8.6, 18.4, NW, -0.6, 22.8,0.0,0.0,0.0,0.0,14.4, 95213.6,7
2023-04-03 09:30:00,0.0,52.3,14.5,0.1,58.9,7.8,92.7,16.2, 23.6,20,1018.3,956.0, 5.0, 9.7, SW, -0.6, 23.6,0.0,0.0,0.0,0.0,14.4, 92812.4,6
2023-04-03 09:40:00,0.0,52.3,14.5,,,7.7,92.1,16.2, 23.7,20,1018.3,956.0, 5.0, 8.6, N, -0.6, 23.7,0.0,0.0,0.0,0.0,14.4, 89651.4,6
2023-04-03 09:50:00,0.0,52.3,14.5,0.1,58.9,7.8,92.7,16.1, 23.6,20,1018.3,956.0, 5.0, 8.6, W, -0.6, 23.6,0.0,0.0,0.0,0.0,14.4, 85991.6,6
2023-04-03 10:00:00,0.0,52.3,14.5,0.1,58.9,7.8,92.7,16.1, 23.8,20,1018.4,956.1, 7.2, 12.2, NW, -0.5, 23.3,0.0,0.0,0.0,0.0,14.4, 83138.0,5
2023-04-03 10:10:00,0.0,52.3,14.5,0.1,58.9,7.8,92.7,16.1, 23.8,20,1018.3,956.0, 6.1, 12.2, SW, -0.5, 23.8,0.0,0.0,0.0,0.0,14.4, 79153.4,5
2023-04-03 10:20:00,0.0,52.3,14.6,0.1,58.9,7.8,92.7,16.1, 23.8,20,1018.3,956.0, 7.2, 13.3, N, -0.5, 23.3,0.0,0.0,0.0,0.0,14.4, 76241.8,5
2023-04-03 10:30:00,0.0,52.3,14.6,0.1,58.9,7.8,92.7,16.1, 23.4,20,1018.3,956.0, 11.2, 13.3, N, -0.8, 22.0,0.0,0.0,0.0,0.0,14.4, 71016.0,4
2023-04-03 10:40:00,0.0,52.4,14.6,0.1,58.9,7.8,92.7,16.1, 22.9,20,1018.2,955.9, 9.7, 14.8, N, -1.2, 21.8,0.0,0.0,0.0,0.0,14.4, 66637.0,4
2023-04-03 10:50:00,0.0,52.3,14.6,0.1,58.9,7.8,92.7,16.1, 22.8,20,1018.5,956.2, 12.2, 17.3, NE, -1.3, 21.1,0.0,0.0,0.0,0.0,14.4, 62269.6,4
2023-04-03 11:00:00,0.0,52.4,14.7,0.1,58.9,7.8,92.7,16.1, 23.0,20,1018.4,956.1, 8.6, 11.2, N, -1.1, 22.1,0.0,0.0,0.0,0.0,14.4, 58650.4,3
2023-04-03 11:10:00,0.0,52.3,14.7,0.0,59.4,7.8,92.7,16.1, 23.6,20,1018.4,956.1, 2.5, 3.6, N, -0.6, 23.6,0.0,0.0,0.0,0.0,14.4, 54526.6,3
2023-04-03 11:20:00,0.0,52.4,14.8,0.1,58.9,7.8,92.7,16.1, 23.5,20,1018.6,956.3, 5.0, 7.2, NNW, -0.7, 23.5,0.0,0.0,0.0,0.0,14.4, 50785.6,3
2023-04-03 11:30:00,0.0,52.4,14.8,0.1,58.9,7.8,92.7,16.1, 23.5,20,1018.5,956.2, 6.1, 8.6, N, -0.7, 23.5,0.0,0.0,0.0,0.0,14.4, 46226.8,3
2023-04-03 11:40:00,0.0,52.4,14.8,0.1,58.9,7.8,92.7,16.1, 23.4,20,1018.6,956.3, 3.6, 6.1, N, -0.8, 23.4,0.0,0.0,0.0,0.0,14.4, 42178.4,3
2023-04-03 11:50:00,0.0,52.4,14.9,0.1,58.9,7.7,92.1,16.1, 23.2,20,1018.7,956.4, 7.2, 14.8, SE, -1.0, 22.7,0.0,0.0,0.0,0.0,14.4, 37138.2,2
2023-04-03 12:00:00,0.0,53.4,15.0,0.0,59.4,7.8,92.7,16.1, 22.9,20,1018.9,956.6, 6.1, 8.6, E, -1.2, 22.9,0.0,0.0,0.0,0.0,14.4, 33223.2,2
2023-04-03 12:10:00,0.0,52.3,15.0,0.1,58.9,7.8,92.7,16.1, 23.1,20,1018.9,956.6, 5.0, 8.6, W, -1.1, 23.1,0.0,0.0,0.0,0.0,14.4, 28171.4,2
2023-04-03 12:20:00,0.0,52.3,15.1,0.1,58.9,7.7,92.1,16.1, 22.8,20,1018.9,956.6, 6.1, 8.6, N, -1.3, 22.8,0.0,0.0,0.0,0.0,14.4, 24442.0,2
2023-04-03 12:30:00,0.0,52.4,15.1,0.1,58.9,7.7,92.1,16.2, 22.1,20,1018.9,956.6, 5.0, 7.2, W, -1.9, 22.1,0.0,0.0,0.0,0.0,14.4, 19378.6,1
2023-04-03 12:40:00,0.0,52.9,15.2,0.1,58.9,7.8,92.7,16.2, 22.0,20,1019.0,956.7, 6.1, 7.2, W, -2.0, 22.0,0.0,0.0,0.0,0.0,14.4, 15910.2,1
2023-04-03 12:50:00,0.0,52.3,15.3,0.1,58.9,7.8,92.6,16.2, 21.6,20,1019.2,956.9, 5.0, 7.2, NW, -2.3, 21.6,0.0,0.0,0.0,0.0,14.4, 11943.0,1
2023-04-03 13:00:00,0.0,52.4,15.3,0.1,58.9,7.8,92.6,16.3, 21.3,20,1019.2,956.9, 7.2, 9.7, NE, -2.5, 20.7,0.0,0.0,0.0,0.0,14.4, 9215.9,1
2023-04-03 13:10:00,0.0,52.4,15.4,0.1,58.9,7.7,92.1,16.3, 20.4,20,1019.2,956.9, 6.1, 9.7, NE, -3.3, 20.4,0.0,0.0,0.0,0.0,14.4, 5276.3,1
2023-04-03 13:20:00,0.0,52.4,15.5,0.1,58.9,7.7,92.0,16.3, 19.6,21,1019.3,957.0, 8.6, 11.2, N, -3.3, 18.4,0.0,0.0,0.0,0.0,14.4, 3340.0,1
2023-04-03 13:30:00,0.0,52.4,15.6,0.1,58.9,7.7,92.0,16.4, 19.0,21,1019.5,957.2, 6.1, 9.7, N, -3.8, 19.0,0.0,0.0,0.0,0.0,14.4, 1515.0,0
2023-04-03 13:40:00,0.0,52.4,15.6,0.2,58.4,7.7,92.0,16.5, 18.5,22,1019.6,957.3, 5.0, 6.1, N, -3.6, 18.5,0.0,0.0,0.0,0.0,14.4, 410.3,0
2023-04-03 13:50:00,0.0,52.4,15.8,0.2,58.4,7.9,93.0,16.5, 18.1,22,1019.8,957.5, 2.5, 5.0, NE, -3.9, 18.1,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 14:00:00,0.0,52.3,15.8,0.2,58.4,7.5,91.5,16.5, 17.8,22,1020.0,957.7, 1.1, 2.5, NW, -4.2, 17.8,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 14:10:00,0.0,52.4,15.9,0.1,58.9,7.5,91.5,16.6, 17.5,22,1020.1,957.8, 1.1, 3.6, SW, -4.4, 17.5,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 14:20:00,0.0,52.3,16.0,0.2,58.4,7.5,91.5,16.6, 17.2,24,1020.0,957.7, 2.5, 5.0, NE, -3.5, 17.2,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 14:30:00,0.0,52.3,16.0,0.1,58.8,7.5,91.5,16.6, 16.9,26,1020.2,957.9, 1.1, 2.5, N, -2.7, 16.9,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 14:40:00,0.0,52.3,16.1,0.3,58.3,7.4,91.0,16.7, 16.5,26,1020.3,958.0, 0.0, 1.1, SW, -3.1, 16.5,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 14:50:00,0.0,52.4,16.1,0.3,58.3,7.4,90.9,16.8, 16.6,26,1020.6,958.3, 6.1, 7.2, NE, -3.0, 16.6,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 15:00:00,0.0,52.3,16.3,0.3,58.3,7.4,90.9,16.8, 16.4,30,1020.9,958.6, 11.2, 13.3, NE, -1.2, 14.0,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 15:10:00,0.0,52.3,16.3,0.4,57.8,7.5,91.4,16.8, 16.2,30,1021.0,958.7, 11.2, 14.8, SE, -1.4, 13.8,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 15:20:00,0.0,52.3,16.4,0.3,58.3,7.4,90.9,16.9, 15.9,30,1021.2,958.9, 7.2, 9.7, SE, -1.6, 15.1,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 15:30:00,0.0,52.3,16.5,0.4,57.8,7.3,90.3,17.0, 15.7,31,1021.3,959.0, 11.2, 13.3, SE, -1.4, 13.2,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 15:40:00,0.0,52.3,16.6,0.4,57.8,7.2,90.3,17.0, 15.5,31,1021.4,959.1, 6.1, 7.2, S, -1.5, 15.5,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 15:50:00,0.0,52.3,16.6,0.3,58.3,7.2,90.3,17.0, 15.2,31,1021.6,959.3, 7.2, 11.2, SSE, -1.8, 14.3,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 16:00:00,0.0,52.3,16.7,0.4,57.8,7.1,89.8,17.1, 14.9,36,1021.7,959.4, 5.0, 8.6, S, -0.0, 14.9,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 16:10:00,0.0,52.3,16.8,0.5,57.3,7.1,89.8,17.1, 14.5,41,1021.8,959.5, 3.6, 5.0, SE, 1.4, 14.5,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 16:20:00,0.0,52.3,16.8,0.5,57.3,7.2,90.3,17.1, 14.2,46,1021.9,959.6, 5.0, 7.2, SE, 2.8, 14.2,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 16:30:00,0.0,51.8,17.0,0.4,57.8,7.1,89.7,17.2, 13.9,53,1022.0,959.7, 5.0, 7.2, SE, 4.5, 13.9,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 16:40:00,0.0,51.8,17.0,0.5,57.3,7.1,89.7,17.3, 13.6,58,1022.2,959.9, 3.6, 6.1, E, 5.5, 13.6,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 16:50:00,0.0,52.3,17.0,0.5,57.3,7.1,89.7,17.3, 13.4,61,1022.2,959.9, 5.0, 7.2, SE, 6.0, 13.4,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 17:00:00,0.0,52.3,17.1,0.5,57.3,7.1,89.7,17.4, 13.2,61,1022.3,960.0, 2.5, 3.6, S, 5.9, 13.2,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 17:10:00,0.0,51.8,17.1,0.5,57.3,7.1,89.7,17.4, 12.9,62,1022.4,960.1, 3.6, 6.1, SE, 5.8, 12.9,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 17:20:00,0.0,51.8,17.1,0.5,57.3,7.0,89.2,17.5, 12.7,62,1022.3,960.0, 2.5, 3.6, E, 5.6, 12.7,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 17:30:00,0.0,51.8,17.2,0.5,57.3,7.0,89.2,17.5, 12.4,63,1022.4,960.1, 2.5, 3.6, S, 5.6, 12.4,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 17:40:00,0.0,51.3,17.2,0.6,56.8,7.0,89.2,17.5, 12.3,61,1022.4,960.1, 3.6, 6.1, NE, 5.0, 12.3,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 17:50:00,0.0,51.8,17.3,0.5,57.3,7.0,89.2,17.6, 12.2,61,1022.6,960.3, 3.6, 5.0, SE, 4.9, 12.2,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 18:00:00,0.0,51.8,17.3,0.6,56.8,6.8,88.6,17.6, 11.9,61,1022.5,960.2, 3.6, 5.0, SSE, 4.6, 11.9,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 18:10:00,0.0,51.8,17.3,0.5,57.3,6.8,88.6,17.6, 11.7,61,1022.4,960.1, 3.6, 5.0, SE, 4.4, 11.7,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 18:20:00,0.0,51.2,17.3,0.6,56.8,7.0,89.2,17.6, 11.5,61,1022.5,960.2, 3.6, 6.1, SE, 4.3, 11.5,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 18:30:00,0.0,51.3,17.3,0.5,57.3,6.8,88.6,17.6, 11.3,62,1022.4,960.1, 2.5, 3.6, SE, 4.3, 11.3,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 18:40:00,0.0,51.2,17.3,0.5,57.3,6.8,88.6,17.7, 11.0,62,1022.4,960.1, 2.5, 5.0, SE, 4.0, 11.0,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 18:50:00,0.0,51.3,17.3,0.5,57.3,7.0,89.1,17.7, 10.8,62,1022.5,960.2, 1.1, 2.5, E, 3.8, 10.8,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 19:00:00,0.0,51.2,17.3,,,7.0,89.1,17.8, 10.6,63,1022.6,960.3, 1.1, 3.6, SE, 3.9, 10.6,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 19:10:00,0.0,51.2,17.3,0.4,57.8,7.0,89.1,17.8, 10.5,64,1022.5,960.2, 0.0, 0.0, SE, 4.0, 10.5,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 19:20:00,0.0,51.2,17.3,0.5,57.3,6.8,88.5,17.8, 9.8,64,1022.6,960.3, 1.1, 2.5, W, 3.3, 9.8,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 19:30:00,0.0,51.2,17.3,0.4,57.8,6.8,88.5,17.8, 9.2,64,1022.6,960.3, 0.0, 0.0, S, 2.8, 9.2,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 19:40:00,0.0,51.2,17.3,0.4,57.8,6.8,88.5,17.8, 9.7,70,1022.5,960.2, 3.6, 6.1, S, 4.5, 9.7,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 19:50:00,0.0,51.2,17.3,0.4,57.8,,,, 9.4,67,1022.6,960.3, 0.0, 0.0, SW, 3.6, 9.4,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 20:00:00,0.0,51.2,17.3,0.4,57.8,7.0,89.1,17.8, 8.4,66,1022.4,960.1, 0.0, 0.0, SW, 2.4, 8.4,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 20:10:00,0.0,51.2,17.2,0.4,57.8,6.8,88.5,17.8, 8.1,69,1022.4,960.1, 0.0, 0.0, SW, 2.8, 8.1,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 20:20:00,0.0,51.2,17.2,0.4,57.8,6.8,88.5,17.8, 7.9,70,1022.5,960.2, 0.0, 0.0, W, 2.8, 7.9,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 20:30:00,0.0,51.2,17.1,0.4,57.8,6.8,88.5,17.8, 7.7,70,1022.5,960.2, 0.0, 0.0, SW, 2.6, 7.7,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 20:40:00,0.0,51.2,17.1,0.3,58.3,6.8,88.5,17.8, 7.4,74,1022.3,960.0, 0.0, 0.0, W, 3.1, 7.4,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 20:50:00,0.0,51.2,17.1,0.3,58.3,6.8,88.5,17.8, 7.3,76,1022.4,960.1, 0.0, 0.0, W, 3.4, 7.3,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 21:00:00,0.0,51.2,17.1,0.3,58.3,6.8,88.5,17.8, 6.9,76,1022.3,960.0, 0.0, 0.0, NW, 3.0, 6.9,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 21:10:00,0.0,51.2,17.1,0.3,58.3,6.8,88.5,17.8, 6.5,75,1022.3,960.0, 0.0, 0.0, NW, 2.4, 6.5,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 21:20:00,0.0,51.2,17.0,0.1,58.8,6.8,88.5,17.8, 6.2,76,1022.2,959.9, 0.0, 0.0, W, 2.3, 6.2,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 21:30:00,0.0,51.2,17.0,0.1,58.8,7.0,89.1,17.8, 6.1,79,1022.3,960.0, 0.0, 0.0, W, 2.7, 6.1,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 21:40:00,0.0,51.2,17.0,0.3,58.3,6.8,88.5,17.8, 6.3,80,1022.0,959.7, 0.0, 0.0, W, 3.1, 6.3,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 21:50:00,0.0,51.2,16.9,0.3,58.3,6.8,88.5,17.8, 6.0,79,1022.0,959.7, 0.0, 0.0, W, 2.6, 6.0,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 22:00:00,0.0,51.3,16.9,0.1,58.8,6.8,88.6,17.7, 5.9,79,1021.9,959.6, 0.0, 0.0, W, 2.5, 5.9,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 22:10:00,0.0,51.3,16.9,0.3,58.3,7.0,89.1,17.7, 5.6,79,1021.8,959.5, 0.0, 0.0, W, 2.3, 5.6,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 22:20:00,0.0,51.8,16.8,0.3,58.3,7.0,89.1,17.7, 5.3,80,1021.7,959.4, 0.0, 0.0, W, 2.1, 5.3,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 22:30:00,0.0,51.8,16.8,0.1,58.9,7.0,89.1,17.6, 5.2,81,1021.8,959.5, 0.0, 0.0, W, 2.2, 5.2,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 22:40:00,0.0,51.8,16.8,0.1,58.9,7.0,89.1,17.7, 5.2,81,1021.9,959.6, 0.0, 0.0, SW, 2.2, 5.2,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 22:50:00,0.0,51.3,16.8,0.1,58.9,7.0,89.1,17.6, 5.2,82,1021.6,959.3, 0.0, 0.0, W, 2.4, 5.2,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 23:00:00,0.0,51.8,16.7,0.1,58.9,7.0,89.1,17.6, 5.2,82,1021.8,959.5, 0.0, 0.0, SW, 2.4, 5.2,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 23:10:00,0.0,51.8,16.6,0.0,59.4,7.2,90.2,17.6, 5.2,83,1021.7,959.4, 2.5, 3.6, SW, 2.6, 5.2,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 23:20:00,0.0,51.8,16.6,0.1,58.9,7.0,89.1,17.6, 5.3,83,1021.7,959.4, 2.5, 3.6, NW, 2.7, 5.3,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 23:30:00,0.0,52.3,16.6,0.0,59.4,7.0,89.2,17.5, 5.4,84,1021.6,959.3, 2.5, 3.6, W, 2.9, 5.4,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 23:40:00,0.0,52.3,16.5,0.0,59.4,7.1,89.7,17.5, 5.5,84,1021.6,959.3, 1.1, 3.6, W, 3.0, 5.5,0.0,0.0,0.0,0.0,14.4, 0.0,0
2023-04-03 23:50:00,0.0,51.8,16.5,0.0,59.4,7.1,89.7,17.6, 5.4,83,1021.6,959.3, 1.1, 2.5, W, 2.8, 5.4,0.0,0.0,0.0,0.0,14.4, 0.0,0
