Time1,A2_soil_moisture_in_cb,A3_soil_moisture_in_cb,A4_soil_moisture_in_cb,A2_soil_moisture_in_cb_vol,A3_soil_moisture_in_cb_vol,A4_soil_moisture_in_cb_vol
2023-02-03 14:00:00+01:00,74.5,70.37,73.02,26.821428571428573,27.116428571428568,26.927142857142854
2023-02-03 15:00:00+01:00,74.57,70.33,73.17,26.816428571428574,27.119285714285713,26.91642857142857
2023-02-03 16:00:00+01:00,74.34,70.37,73.21,26.83285714285714,27.116428571428568,26.913571428571426
2023-02-03 17:00:00+01:00,73.95,70.01,72.89,26.86071428571428,27.142142857142858,26.93642857142857
2023-02-03 18:00:00+01:00,73.29,69.93,72.84,26.90785714285714,27.14785714285714,26.939999999999998
2023-02-03 19:00:00+01:00,72.92,69.95,72.92,26.93428571428571,27.146428571428572,26.93428571428571
2023-02-03 20:00:00+01:00,72.48,69.88,72.87,26.965714285714288,27.15142857142857,26.93785714285714
2023-02-03 21:00:00+01:00,71.98,69.88,72.8,27.00142857142857,27.15142857142857,26.94285714285714
2023-02-03 22:00:00+01:00,71.51,69.87,72.65,27.034999999999997,27.15214285714286,26.953571428571426
2023-02-03 23:00:00+01:00,71.09,69.72,72.76,27.065,27.162857142857145,26.945714285714285
2023-02-04 00:00:00+01:00,70.92,69.8,72.78,27.077142857142857,27.15714285714286,26.944285714285716
2023-02-04 01:00:00+01:00,70.65,69.78,72.66,27.09642857142857,27.158571428571427,26.952857142857145
2023-02-04 02:00:00+01:00,70.52,69.7,72.56,27.10571428571428,27.164285714285715,26.96
2023-02-04 03:00:00+01:00,70.41,69.69,72.53,27.113571428571426,27.165,26.962142857142858
2023-02-04 04:00:00+01:00,70.21,69.64,72.65,27.127857142857142,27.168571428571433,26.953571428571426
2023-02-04 05:00:00+01:00,70.24,69.7,72.52,27.125714285714288,27.164285714285715,26.962857142857143
2023-02-04 06:00:00+01:00,70.22,69.54,72.51,27.127142857142854,27.175714285714285,26.963571428571427
2023-02-04 07:00:00+01:00,70.28,69.57,72.65,27.122857142857143,27.17357142857143,26.953571428571426
2023-02-04 08:00:00+01:00,70.67,69.6,72.72,27.094999999999995,27.171428571428567,26.948571428571427
2023-02-04 09:00:00+01:00,71.22,69.78,72.89,27.055714285714284,27.158571428571427,26.93642857142857
2023-02-04 10:00:00+01:00,72.28,70.16,73.03,26.979999999999997,27.13142857142857,26.926428571428573
2023-02-04 11:00:00+01:00,73.78,70.36,73.45,26.872857142857143,27.117142857142856,26.896428571428572
2023-02-04 12:00:00+01:00,74.86,70.34,73.52,26.795714285714283,27.118571428571425,26.891428571428573
2023-02-04 13:00:00+01:00,75.81,70.58,73.85,26.727857142857143,27.10142857142857,26.867857142857144
2023-02-04 14:00:00+01:00,76.27,70.63,74.07,26.695,27.09785714285714,26.85214285714286
2023-02-04 15:00:00+01:00,76.46,70.67,74.2,26.681428571428572,27.094999999999995,26.84285714285714
2023-02-04 16:00:00+01:00,76.59,70.9,74.42,26.672142857142855,27.07857142857143,26.827142857142857
2023-02-04 17:00:00+01:00,76.31,70.95,74.23,26.69214285714286,27.075,26.840714285714284
2023-02-04 18:00:00+01:00,75.78,70.73,74.22,26.729999999999997,27.090714285714284,26.841428571428573
2023-02-04 19:00:00+01:00,75.41,70.82,74.24,26.75642857142857,27.084285714285716,26.839999999999996
2023-02-04 20:00:00+01:00,75.38,70.9,74.36,26.758571428571425,27.07857142857143,26.831428571428575
2023-02-04 21:00:00+01:00,75.27,70.78,74.41,26.76642857142857,27.087142857142855,26.82785714285714
2023-02-04 22:00:00+01:00,75.23,70.84,74.4,26.76928571428571,27.082857142857144,26.82857142857143
2023-02-04 23:00:00+01:00,75.32,70.87,74.56,26.762857142857143,27.080714285714286,26.817142857142855
2023-02-05 00:00:00+01:00,75.14,70.71,74.47,26.775714285714287,27.09214285714286,26.82357142857143
2023-02-05 01:00:00+01:00,74.9,70.75,74.75,26.79285714285714,27.089285714285715,26.803571428571427
2023-02-05 02:00:00+01:00,75.13,70.7,74.86,26.776428571428575,27.09285714285714,26.795714285714283
2023-02-05 03:00:00+01:00,75.2,70.73,74.94,26.77142857142857,27.090714285714284,26.789999999999996
2023-02-05 04:00:00+01:00,74.97,70.79,74.9,26.787857142857142,27.086428571428574,26.79285714285714
2023-02-05 05:00:00+01:00,74.93,70.77,74.99,26.790714285714284,27.087857142857143,26.786428571428573
2023-02-05 06:00:00+01:00,75.03,70.81,75.08,26.783571428571427,27.084999999999997,26.779999999999998
2023-02-05 07:00:00+01:00,74.83,70.83,75.01,26.79785714285714,27.083571428571428,26.784999999999997
2023-02-05 08:00:00+01:00,74.95,70.84,75.1,26.789285714285715,27.082857142857144,26.77857142857143
2023-02-05 09:00:00+01:00,75.4,70.99,75.32,26.757142857142856,27.072142857142858,26.762857142857143
2023-02-05 10:00:00+01:00,75.91,71.08,75.4,26.720714285714287,27.065714285714286,26.757142857142856
2023-02-05 11:00:00+01:00,76.33,71.12,75.35,26.690714285714286,27.062857142857144,26.760714285714286
2023-02-05 12:00:00+01:00,76.9,71.26,75.35,26.650000000000002,27.05285714285714,26.760714285714286
2023-02-05 13:00:00+01:00,77.44,71.4,75.53,26.61142857142857,27.04285714285714,26.74785714285714
2023-02-05 14:00:00+01:00,77.79,71.37,75.63,26.586428571428574,27.044999999999998,26.740714285714283
2023-02-05 15:00:00+01:00,77.75,71.41,75.71,26.589285714285715,27.04214285714286,26.735
2023-02-05 16:00:00+01:00,77.57,71.34,75.7,26.60214285714286,27.04714285714286,26.735714285714284
2023-02-05 17:00:00+01:00,77.24,71.25,75.63,26.625714285714285,27.053571428571427,26.740714285714283
2023-02-05 18:00:00+01:00,76.62,71.11,75.56,26.669999999999998,27.063571428571425,26.745714285714286
2023-02-05 19:00:00+01:00,75.87,70.98,75.43,26.72357142857143,27.072857142857142,26.755000000000003
2023-02-05 20:00:00+01:00,75.47,71.01,75.55,26.752142857142857,27.07071428571429,26.74642857142857
2023-02-05 21:00:00+01:00,75.35,71.05,75.6,26.760714285714286,27.067857142857143,26.74285714285714
2023-02-05 22:00:00+01:00,75.17,71.04,75.58,26.77357142857143,27.068571428571424,26.744285714285716
2023-02-05 23:00:00+01:00,75.14,71.09,75.54,26.775714285714287,27.065,26.747142857142858
2023-02-06 00:00:00+01:00,74.8,70.88,75.46,26.8,27.08,26.752857142857145
2023-02-06 01:00:00+01:00,74.52,70.88,75.63,26.82,27.08,26.740714285714283
2023-02-06 02:00:00+01:00,74.71,70.92,75.5,26.80642857142857,27.077142857142857,26.75
2023-02-06 03:00:00+01:00,74.8,70.93,75.53,26.8,27.07642857142857,26.74785714285714
2023-02-06 04:00:00+01:00,75.15,70.88,75.55,26.775,27.08,26.74642857142857
2023-02-06 05:00:00+01:00,75.34,70.87,75.62,26.76142857142857,27.080714285714286,26.74142857142857
2023-02-06 06:00:00+01:00,75.22,70.9,75.91,26.77,27.07857142857143,26.720714285714287
2023-02-06 07:00:00+01:00,75.39,70.98,76.0,26.757857142857144,27.072857142857142,26.71428571428571
2023-02-06 08:00:00+01:00,75.57,71.01,76.21,26.745,27.07071428571429,26.699285714285715
2023-02-06 09:00:00+01:00,75.89,71.23,76.2,26.722142857142856,27.055,26.700000000000003
2023-02-06 10:00:00+01:00,76.51,71.33,76.34,26.677857142857142,27.04785714285714,26.689999999999998
2023-02-06 11:00:00+01:00,77.07,71.36,76.5,26.63785714285714,27.045714285714283,26.67857142857143
2023-02-06 12:00:00+01:00,77.67,71.39,76.54,26.595000000000002,27.04357142857143,26.675714285714285
2023-02-06 13:00:00+01:00,77.86,71.35,76.52,26.58142857142857,27.04642857142857,26.677142857142854
2023-02-06 14:00:00+01:00,77.92,71.3,76.54,26.577142857142853,27.05,26.675714285714285
2023-02-06 15:00:00+01:00,77.78,71.38,76.71,26.587142857142855,27.044285714285714,26.66357142857143
2023-02-06 16:00:00+01:00,77.67,71.48,76.77,26.595000000000002,27.037142857142854,26.659285714285712
2023-02-06 17:00:00+01:00,77.43,71.23,76.78,26.612142857142857,27.055,26.658571428571427
2023-02-06 18:00:00+01:00,77.21,71.33,76.85,26.627857142857142,27.04785714285714,26.653571428571425
2023-02-06 19:00:00+01:00,77.09,71.34,76.96,26.63642857142857,27.04714285714286,26.645714285714284
2023-02-06 20:00:00+01:00,77.08,71.37,76.91,26.63714285714286,27.044999999999998,26.649285714285714
2023-02-06 21:00:00+01:00,76.93,71.45,76.95,26.64785714285714,27.039285714285715,26.646428571428572
2023-02-06 22:00:00+01:00,76.91,71.45,77.03,26.649285714285714,27.039285714285715,26.640714285714285
2023-02-06 23:00:00+01:00,76.93,71.51,77.16,26.64785714285714,27.034999999999997,26.63142857142857
2023-02-07 00:00:00+01:00,77.12,71.4,77.14,26.634285714285717,27.04285714285714,26.63285714285714
2023-02-07 01:00:00+01:00,77.14,71.32,77.16,26.63285714285714,27.048571428571428,26.63142857142857
2023-02-07 02:00:00+01:00,77.16,71.15,77.19,26.63142857142857,27.060714285714283,26.62928571428571
2023-02-07 03:00:00+01:00,77.05,71.23,77.12,26.639285714285716,27.055,26.634285714285717
2023-02-07 04:00:00+01:00,77.15,71.25,77.19,26.632142857142853,27.053571428571427,26.62928571428571
2023-02-07 05:00:00+01:00,77.36,71.25,77.18,26.617142857142856,27.053571428571427,26.63
2023-02-07 06:00:00+01:00,77.47,71.31,77.14,26.60928571428571,27.049285714285716,26.63285714285714
2023-02-07 07:00:00+01:00,77.55,71.27,77.15,26.603571428571428,27.052142857142858,26.632142857142853
2023-02-07 08:00:00+01:00,77.57,71.18,77.32,26.60214285714286,27.058571428571426,26.619999999999997
2023-02-07 09:00:00+01:00,77.63,71.26,77.36,26.59785714285714,27.05285714285714,26.617142857142856
2023-02-07 10:00:00+01:00,77.86,71.41,77.33,26.58142857142857,27.04214285714286,26.619285714285713
2023-02-07 11:00:00+01:00,78.1,71.38,77.42,26.564285714285713,27.044285714285714,26.612857142857145
2023-02-07 12:00:00+01:00,78.62,71.33,77.53,26.527142857142856,27.04785714285714,26.605
2023-02-07 13:00:00+01:00,78.78,71.33,77.52,26.51571428571429,27.04785714285714,26.60571428571429
2023-02-07 14:00:00+01:00,78.97,71.2,77.48,26.502142857142857,27.057142857142857,26.608571428571427
2023-02-07 15:00:00+01:00,79.02,71.15,77.6,26.498571428571427,27.060714285714283,26.6
2023-02-07 16:00:00+01:00,79.04,71.31,77.62,26.497142857142858,27.049285714285716,26.598571428571425
2023-02-07 17:00:00+01:00,79.0,71.17,77.65,26.5,27.059285714285714,26.59642857142857
2023-02-07 18:00:00+01:00,78.88,71.26,77.61,26.508571428571425,27.05285714285714,26.599285714285713
2023-02-07 19:00:00+01:00,78.87,71.31,77.71,26.509285714285713,27.049285714285716,26.592142857142857
2023-02-07 20:00:00+01:00,78.86,71.18,77.68,26.51,27.058571428571426,26.594285714285714
2023-02-07 21:00:00+01:00,78.88,71.16,77.79,26.508571428571425,27.060000000000002,26.586428571428574
2023-02-07 22:00:00+01:00,78.79,71.18,77.67,26.515,27.058571428571426,26.595000000000002
2023-02-07 23:00:00+01:00,78.79,71.22,77.72,26.515,27.055714285714284,26.591428571428573
2023-02-08 00:00:00+01:00,78.77,71.15,77.68,26.516428571428573,27.060714285714283,26.594285714285714
2023-02-08 01:00:00+01:00,78.86,71.15,77.78,26.51,27.060714285714283,26.587142857142855
2023-02-08 02:00:00+01:00,78.83,71.19,77.88,26.512142857142855,27.057857142857145,26.58
2023-02-08 03:00:00+01:00,78.84,71.23,77.9,26.51142857142857,27.055,26.57857142857143
2023-02-08 04:00:00+01:00,78.6,71.05,77.88,26.52857142857143,27.067857142857143,26.58
2023-02-08 05:00:00+01:00,78.61,71.1,77.91,26.52785714285714,27.064285714285713,26.57785714285714
2023-02-08 06:00:00+01:00,78.4,71.05,77.98,26.54285714285714,27.067857142857143,26.572857142857142
2023-02-08 07:00:00+01:00,78.3,71.12,77.91,26.55,27.062857142857144,26.57785714285714
2023-02-08 08:00:00+01:00,78.18,71.09,77.94,26.558571428571426,27.065,26.575714285714287
2023-02-08 09:00:00+01:00,78.26,71.0,77.95,26.552857142857146,27.07142857142857,26.575
2023-02-08 10:00:00+01:00,78.2,71.1,78.01,26.557142857142857,27.064285714285713,26.570714285714285
2023-02-08 11:00:00+01:00,78.41,71.07,78.0,26.54214285714286,27.06642857142857,26.57142857142857
2023-02-08 12:00:00+01:00,78.53,71.0,78.11,26.533571428571427,27.07142857142857,26.563571428571432
2023-02-08 13:00:00+01:00,78.53,70.9,78.02,26.533571428571427,27.07857142857143,26.57
2023-02-08 14:00:00+01:00,78.59,70.91,78.12,26.52928571428571,27.07785714285714,26.562857142857144
2023-02-08 15:00:00+01:00,78.8,70.83,78.07,26.514285714285712,27.083571428571428,26.566428571428567
2023-02-08 16:00:00+01:00,78.94,70.88,78.18,26.504285714285714,27.08,26.558571428571426
2023-02-08 17:00:00+01:00,79.04,70.86,78.11,26.497142857142858,27.081428571428575,26.563571428571432
2023-02-08 18:00:00+01:00,78.92,70.86,78.11,26.505714285714287,27.081428571428575,26.563571428571432
2023-02-08 19:00:00+01:00,78.87,70.81,77.89,26.509285714285713,27.084999999999997,26.579285714285717
2023-02-08 20:00:00+01:00,78.87,70.75,77.8,26.509285714285713,27.089285714285715,26.585714285714285
2023-02-08 21:00:00+01:00,78.91,70.77,77.68,26.506428571428568,27.087857142857143,26.594285714285714
2023-02-08 22:00:00+01:00,78.94,70.88,77.32,26.504285714285714,27.08,26.619999999999997
2023-02-08 23:00:00+01:00,78.85,70.81,77.16,26.510714285714286,27.084999999999997,26.63142857142857
2023-02-09 00:00:00+01:00,78.89,70.76,76.79,26.507857142857144,27.088571428571427,26.657857142857143
2023-02-09 01:00:00+01:00,78.79,70.81,76.38,26.515,27.084999999999997,26.68714285714286
2023-02-09 02:00:00+01:00,78.72,70.88,76.22,26.52,27.08,26.698571428571427
2023-02-09 03:00:00+01:00,78.45,70.83,75.72,26.539285714285715,27.083571428571428,26.734285714285715
2023-02-09 04:00:00+01:00,78.12,70.8,75.32,26.562857142857144,27.085714285714285,26.762857142857143
2023-02-09 05:00:00+01:00,77.81,70.77,74.83,26.584999999999997,27.087857142857143,26.79785714285714
2023-02-09 06:00:00+01:00,77.29,70.74,74.32,26.622142857142855,27.089999999999996,26.834285714285716
2023-02-09 07:00:00+01:00,77.04,70.68,73.95,26.639999999999997,27.094285714285714,26.86071428571428
2023-02-09 08:00:00+01:00,76.98,70.8,73.7,26.644285714285715,27.085714285714285,26.87857142857143
2023-02-09 09:00:00+01:00,77.16,70.86,73.32,26.63142857142857,27.081428571428575,26.90571428571429
2023-02-09 10:00:00+01:00,77.28,70.9,72.95,26.622857142857143,27.07857142857143,26.932142857142853
2023-02-09 11:00:00+01:00,77.77,70.93,72.79,26.58785714285714,27.07642857142857,26.943571428571428
2023-02-09 12:00:00+01:00,78.04,70.91,72.4,26.56857142857143,27.07785714285714,26.971428571428568
2023-02-09 13:00:00+01:00,78.34,71.07,72.26,26.54714285714286,27.06642857142857,26.981428571428573
2023-02-09 14:00:00+01:00,78.43,71.0,72.1,26.540714285714284,27.07142857142857,26.99285714285714
2023-02-09 15:00:00+01:00,78.52,71.07,71.9,26.534285714285716,27.06642857142857,27.007142857142856
2023-02-09 16:00:00+01:00,78.53,71.06,71.73,26.533571428571427,27.067142857142855,27.01928571428571
2023-02-09 17:00:00+01:00,78.08,71.02,71.42,26.565714285714286,27.07,27.041428571428572
2023-02-09 18:00:00+01:00,77.61,70.82,71.04,26.599285714285713,27.084285714285716,27.068571428571424
2023-02-09 19:00:00+01:00,77.23,70.9,70.76,26.626428571428573,27.07857142857143,27.088571428571427
2023-02-09 20:00:00+01:00,77.11,71.05,70.56,26.634999999999998,27.067857142857143,27.10285714285714
2023-02-09 21:00:00+01:00,76.74,70.9,70.2,26.66142857142857,27.07857142857143,27.12857142857143
2023-02-09 22:00:00+01:00,76.37,70.71,69.85,26.68785714285714,27.09214285714286,27.15357142857143
2023-02-09 23:00:00+01:00,76.07,70.66,69.41,26.709285714285713,27.095714285714283,27.185
2023-02-10 00:00:00+01:00,75.82,70.63,69.25,26.727142857142855,27.09785714285714,27.196428571428573
2023-02-10 01:00:00+01:00,75.76,70.71,68.89,26.731428571428573,27.09214285714286,27.222142857142856
2023-02-10 02:00:00+01:00,75.62,70.87,68.72,26.74142857142857,27.080714285714286,27.23428571428571
2023-02-10 03:00:00+01:00,75.46,70.76,68.6,26.752857142857145,27.088571428571427,27.24285714285714
2023-02-10 04:00:00+01:00,75.48,70.78,68.38,26.75142857142857,27.087142857142855,27.258571428571425
2023-02-10 05:00:00+01:00,75.49,70.75,68.21,26.750714285714285,27.089285714285715,27.270714285714288
2023-02-10 06:00:00+01:00,75.45,70.77,68.08,26.753571428571426,27.087857142857143,27.279999999999998
2023-02-10 07:00:00+01:00,75.35,70.62,68.04,26.760714285714286,27.09857142857143,27.282857142857143
2023-02-10 08:00:00+01:00,75.18,70.67,67.85,26.77285714285714,27.094999999999995,27.29642857142857
2023-02-10 09:00:00+01:00,75.32,70.61,67.83,26.762857142857143,27.099285714285713,27.29785714285714
2023-02-10 10:00:00+01:00,75.45,70.79,67.64,26.753571428571426,27.086428571428574,27.31142857142857
2023-02-10 11:00:00+01:00,75.57,70.7,67.49,26.745,27.09285714285714,27.322142857142858
2023-02-10 12:00:00+01:00,75.73,70.63,67.4,26.73357142857143,27.09785714285714,27.32857142857143
2023-02-10 13:00:00+01:00,75.77,70.6,67.33,26.730714285714285,27.1,27.333571428571428
2023-02-10 14:00:00+01:00,75.71,70.8,67.37,26.735,27.085714285714285,27.330714285714286
2023-02-10 15:00:00+01:00,75.74,70.92,67.43,26.732857142857142,27.077142857142857,27.32642857142857
2023-02-10 16:00:00+01:00,75.43,70.8,67.22,26.755000000000003,27.085714285714285,27.341428571428573
2023-02-10 17:00:00+01:00,75.36,70.81,67.08,26.76,27.084999999999997,27.35142857142857
2023-02-10 18:00:00+01:00,75.18,70.9,66.98,26.77285714285714,27.07857142857143,27.358571428571427
2023-02-10 19:00:00+01:00,74.93,70.73,66.89,26.790714285714284,27.090714285714284,27.365000000000002
2023-02-10 20:00:00+01:00,74.74,70.59,66.63,26.804285714285715,27.100714285714282,27.38357142857143
2023-02-10 21:00:00+01:00,74.39,70.33,66.34,26.82928571428571,27.119285714285713,27.404285714285713
2023-02-10 22:00:00+01:00,74.41,70.38,66.32,26.82785714285714,27.115714285714287,27.405714285714282
2023-02-10 23:00:00+01:00,74.32,70.47,66.1,26.834285714285716,27.109285714285715,27.421428571428567
2023-02-11 00:00:00+01:00,74.12,70.27,65.91,26.84857142857143,27.12357142857143,27.435
2023-02-11 01:00:00+01:00,74.02,70.2,65.86,26.85571428571428,27.12857142857143,27.43857142857143
2023-02-11 02:00:00+01:00,73.9,70.21,65.66,26.864285714285714,27.127857142857142,27.452857142857145
2023-02-11 03:00:00+01:00,73.75,70.14,65.75,26.875,27.13285714285714,27.446428571428573
2023-02-11 04:00:00+01:00,73.39,70.1,65.42,26.900714285714283,27.135714285714286,27.47
2023-02-11 05:00:00+01:00,73.22,69.96,65.3,26.912857142857145,27.145714285714284,27.47857142857143
2023-02-11 06:00:00+01:00,72.46,70.0,65.1,26.967142857142857,27.142857142857142,27.49285714285714
2023-02-11 07:00:00+01:00,71.93,69.81,64.91,27.005000000000003,27.15642857142857,27.50642857142857
2023-02-11 08:00:00+01:00,71.77,69.9,65.03,27.01642857142857,27.149999999999995,27.49785714285714
2023-02-11 09:00:00+01:00,72.01,70.09,65.0,26.999285714285715,27.136428571428574,27.500000000000004
2023-02-11 10:00:00+01:00,72.52,70.35,65.07,26.962857142857143,27.117857142857144,27.495000000000005
2023-02-11 11:00:00+01:00,73.14,70.46,65.12,26.918571428571425,27.11,27.49142857142857
2023-02-11 12:00:00+01:00,73.64,70.44,65.08,26.88285714285714,27.11142857142857,27.494285714285716
2023-02-11 13:00:00+01:00,73.82,70.24,65.0,26.87,27.125714285714288,27.500000000000004
2023-02-11 14:00:00+01:00,73.98,70.27,64.9,26.858571428571427,27.12357142857143,27.507142857142856
2023-02-11 15:00:00+01:00,73.94,70.26,64.91,26.86142857142857,27.124285714285712,27.50642857142857
2023-02-11 16:00:00+01:00,73.8,70.25,64.9,26.871428571428567,27.125,27.507142857142856
2023-02-11 17:00:00+01:00,73.44,69.89,64.63,26.897142857142857,27.150714285714283,27.526428571428575
2023-02-11 18:00:00+01:00,73.0,69.87,64.5,26.92857142857143,27.15214285714286,27.535714285714285
2023-02-11 19:00:00+01:00,72.54,69.71,64.16,26.96142857142857,27.16357142857143,27.560000000000002
2023-02-11 20:00:00+01:00,72.12,69.58,64.07,26.99142857142857,27.172857142857143,27.56642857142857
2023-02-11 21:00:00+01:00,71.79,69.6,63.98,27.015,27.171428571428567,27.572857142857142
2023-02-11 22:00:00+01:00,71.03,69.53,63.82,27.069285714285712,27.176428571428566,27.584285714285713
2023-02-11 23:00:00+01:00,70.36,69.44,63.62,27.117142857142856,27.18285714285714,27.59857142857143
2023-02-12 00:00:00+01:00,69.77,69.33,63.52,27.159285714285712,27.190714285714286,27.605714285714285
2023-02-12 01:00:00+01:00,69.19,69.26,63.33,27.200714285714284,27.195714285714285,27.619285714285713
2023-02-12 02:00:00+01:00,68.79,69.12,63.2,27.229285714285712,27.205714285714283,27.62857142857143
2023-02-12 03:00:00+01:00,68.42,69.04,63.12,27.255714285714284,27.21142857142857,27.63428571428571
2023-02-12 04:00:00+01:00,68.44,69.01,62.99,27.254285714285714,27.213571428571427,27.643571428571427
2023-02-12 05:00:00+01:00,68.6,68.83,62.83,27.24285714285714,27.226428571428574,27.655
2023-02-12 06:00:00+01:00,68.49,68.73,62.7,27.250714285714285,27.23357142857143,27.664285714285715
2023-02-12 07:00:00+01:00,68.27,68.73,62.67,27.26642857142857,27.23357142857143,27.66642857142857
2023-02-12 08:00:00+01:00,68.37,68.64,62.64,27.259285714285713,27.24,27.668571428571425
2023-02-12 09:00:00+01:00,68.58,68.71,62.73,27.244285714285716,27.235,27.662142857142857
2023-02-12 10:00:00+01:00,68.9,68.73,62.69,27.221428571428568,27.23357142857143,27.665
2023-02-12 11:00:00+01:00,69.51,69.03,62.69,27.177857142857142,27.212142857142858,27.665
2023-02-12 12:00:00+01:00,70.18,69.36,62.93,27.13,27.18857142857143,27.64785714285714
2023-02-12 13:00:00+01:00,70.71,69.38,62.97,27.09214285714286,27.187142857142852,27.644999999999996
2023-02-12 14:00:00+01:00,70.8,69.21,62.96,27.085714285714285,27.199285714285715,27.645714285714284
2023-02-12 15:00:00+01:00,70.98,69.32,62.95,27.072857142857142,27.19142857142857,27.646428571428572
2023-02-12 16:00:00+01:00,70.88,69.37,62.98,27.08,27.18785714285714,27.644285714285715
2023-02-12 17:00:00+01:00,70.42,68.9,62.75,27.112857142857145,27.221428571428568,27.660714285714285
2023-02-12 18:00:00+01:00,69.76,68.85,62.37,27.16,27.224999999999998,27.68785714285714
2023-02-12 19:00:00+01:00,69.32,68.6,62.34,27.19142857142857,27.24285714285714,27.689999999999998
2023-02-12 20:00:00+01:00,68.88,68.52,62.22,27.222857142857144,27.248571428571427,27.698571428571427
2023-02-12 21:00:00+01:00,68.18,68.48,62.21,27.27285714285714,27.25142857142857,27.699285714285715
2023-02-12 22:00:00+01:00,67.82,68.47,62.13,27.298571428571428,27.252142857142857,27.705000000000002
2023-02-12 23:00:00+01:00,67.46,68.32,62.01,27.32428571428571,27.262857142857143,27.713571428571427
2023-02-13 00:00:00+01:00,67.36,68.31,61.45,27.331428571428575,27.263571428571424,27.753571428571426
2023-02-13 01:00:00+01:00,67.18,68.21,61.48,27.344285714285714,27.270714285714288,27.751428571428573
2023-02-13 02:00:00+01:00,66.89,68.26,61.71,27.365000000000002,27.267142857142858,27.735
2023-02-13 03:00:00+01:00,66.65,67.94,61.57,27.382142857142856,27.29,27.744999999999997
2023-02-13 04:00:00+01:00,66.54,68.03,61.24,27.389999999999997,27.283571428571427,27.768571428571427
2023-02-13 05:00:00+01:00,66.06,68.02,60.82,27.424285714285713,27.284285714285716,27.798571428571428
2023-02-13 06:00:00+01:00,65.87,67.82,60.97,27.43785714285714,27.298571428571428,27.787857142857142
2023-02-13 07:00:00+01:00,65.42,67.8,61.37,27.47,27.3,27.759285714285713
2023-02-13 08:00:00+01:00,65.5,67.9,61.4,27.46428571428571,27.29285714285714,27.75714285714286
2023-02-13 09:00:00+01:00,65.53,67.66,60.96,27.462142857142858,27.310000000000002,27.78857142857143
2023-02-13 10:00:00+01:00,65.83,68.24,60.47,27.440714285714286,27.26857142857143,27.823571428571427
2023-02-13 11:00:00+01:00,65.78,68.24,60.9,27.444285714285716,27.26857142857143,27.79285714285714
2023-02-13 12:00:00+01:00,65.94,67.46,61.12,27.43285714285714,27.32428571428571,27.777142857142856
2023-02-13 13:00:00+01:00,66.83,67.51,60.75,27.369285714285713,27.32071428571429,27.803571428571427
2023-02-13 14:00:00+01:00,66.97,68.19,61.02,27.359285714285715,27.272142857142857,27.784285714285712
2023-02-13 15:00:00+01:00,67.43,68.23,60.52,27.32642857142857,27.26928571428571,27.82
2023-02-13 16:00:00+01:00,67.65,67.99,61.05,27.310714285714283,27.286428571428573,27.782142857142855
2023-02-13 17:00:00+01:00,67.4,67.72,60.93,27.32857142857143,27.305714285714284,27.790714285714284
2023-02-13 18:00:00+01:00,67.27,67.36,61.2,27.337857142857143,27.331428571428575,27.77142857142857
2023-02-13 19:00:00+01:00,66.96,67.47,60.71,27.36,27.32357142857143,27.806428571428572
2023-02-13 20:00:00+01:00,66.55,66.92,60.38,27.389285714285716,27.362857142857145,27.83
2023-02-13 21:00:00+01:00,66.17,66.67,60.32,27.41642857142857,27.380714285714287,27.834285714285713
2023-02-13 22:00:00+01:00,65.64,66.48,60.11,27.454285714285714,27.394285714285715,27.849285714285717
2023-02-13 23:00:00+01:00,64.99,66.39,60.03,27.500714285714285,27.400714285714283,27.855
2023-02-14 00:00:00+01:00,64.3,66.29,59.98,27.55,27.40785714285714,27.858571428571427
2023-02-14 01:00:00+01:00,63.68,66.12,59.87,27.594285714285714,27.42,27.86642857142857
2023-02-14 02:00:00+01:00,63.07,66.13,59.76,27.637857142857143,27.419285714285714,27.874285714285712
2023-02-14 03:00:00+01:00,62.58,66.01,59.71,27.672857142857143,27.427857142857142,27.877857142857142
2023-02-14 04:00:00+01:00,62.25,65.95,59.59,27.696428571428573,27.432142857142853,27.886428571428574
2023-02-14 05:00:00+01:00,62.02,65.85,59.44,27.712857142857146,27.439285714285717,27.89714285714286
2023-02-14 06:00:00+01:00,61.72,65.68,59.32,27.73428571428571,27.451428571428572,27.905714285714282
2023-02-14 07:00:00+01:00,61.62,65.52,59.2,27.74142857142857,27.462857142857146,27.914285714285715
2023-02-14 08:00:00+01:00,61.18,65.47,59.12,27.772857142857145,27.46642857142857,27.92
2023-02-14 09:00:00+01:00,61.07,65.36,59.11,27.780714285714286,27.474285714285713,27.920714285714286
2023-02-14 10:00:00+01:00,60.91,65.24,58.99,27.792142857142853,27.482857142857142,27.92928571428571
2023-02-14 11:00:00+01:00,60.75,65.21,58.93,27.803571428571427,27.485,27.93357142857143
2023-02-14 12:00:00+01:00,60.85,65.39,59.02,27.79642857142857,27.472142857142856,27.927142857142854
2023-02-14 13:00:00+01:00,61.37,65.48,59.0,27.759285714285713,27.46571428571428,27.92857142857143
2023-02-14 14:00:00+01:00,61.98,65.63,59.12,27.715714285714288,27.455000000000002,27.92
2023-02-14 15:00:00+01:00,62.67,65.68,59.16,27.66642857142857,27.451428571428572,27.917142857142856
2023-02-14 16:00:00+01:00,63.24,65.79,59.42,27.625714285714288,27.443571428571428,27.89857142857143
