NO.;Heure;Intervalle;Température intérieure(°C);Humidité intérieure(%);Température extérieure(°C);Humidité extérieure(%);Pression relative(hpa);Pression absolue(hpa);Vitesse du vent(km/h);Rafale(km/h);Direction du vent;Point de rosée(°C);Facteur vent(°C);Précipitations dernière heure(mm);Précipitations dernières 24 h(mm);Précipitations de la semaine(mm);Précipitations du mois(mm);Précipitations totales(mm);Lumière(lux);UVI
409; 02/04/2023 10:04:43;5; 20.4;34; 25.2;25; 1012.2; 949.9; 15.8; 20.9; NNW; 3.8; 23.4; 0.00; 0.00; 0.00; 0.00; 14.40; 81775.0;5
410; 02/04/2023 10:09:43;5; 20.3;34; 25.2;25; 1012.1; 949.8; 22.0; 24.5; N; 3.8; 22.8; 0.00; 0.00; 0.00; 0.00; 14.40; 79727.6;5
411; 02/04/2023 10:14:43;5; 20.4;34; 25.3;23; 1012.1; 949.8; 24.5; 28.1; N; 2.7; 22.8; 0.00; 0.00; 0.00; 0.00; 14.40; 79588.4;5
412; 02/04/2023 10:19:43;5; 20.4;34; 25.3;23; 1012.1; 949.8; 20.9; 24.5; N; 2.7; 23.1; 0.00; 0.00; 0.00; 0.00; 14.40; 76207.0;5
413; 02/04/2023 10:24:43;5; 20.4;33; 25.1;23; 1012.1; 949.8; 22.0; 27.0; NNW; 2.5; 22.7; 0.00; 0.00; 0.00; 0.00; 14.40; 75012.2;4
414; 02/04/2023 10:29:43;5; 20.4;33; 25.1;23; 1012.3; 950.0; 28.1; 39.2; N; 2.5; 22.3; 0.00; 0.00; 0.00; 0.00; 14.40; 73649.2;4
415; 02/04/2023 10:34:43;5; 20.4;33; 24.8;23; 1012.3; 950.0; 22.0; 28.1; NE; 2.3; 22.3; 0.00; 0.00; 0.00; 0.00; 14.40; 69467.4;4
416; 02/04/2023 10:39:43;5; 20.4;33; 24.6;24; 1012.3; 950.0; 22.0; 30.6; N; 2.7; 22.1; 0.00; 0.00; 0.00; 0.00; 14.40; 12035.8;2
417; 02/04/2023 10:44:43;5; 20.4;33; 24.0;24; 1012.2; 949.9; 20.9; 25.6; N; 2.2; 21.4; 0.00; 0.00; 0.00; 0.00; 14.40; 64143.0;4
418; 02/04/2023 10:49:43;5; 20.5;33; 24.6;25; 1012.2; 949.9; 25.6; 31.7; N; 3.3; 21.8; 0.00; 0.00; 0.00; 0.00; 14.40; 63737.0;4
419; 02/04/2023 10:54:43;5; 20.4;34; 24.5;24; 1012.3; 950.0; 23.4; 33.1; NNE; 2.6; 21.8; 0.00; 0.00; 0.00; 0.00; 14.40; 61834.6;4
420; 02/04/2023 10:59:43;5; 20.4;32; 24.4;24; 1012.4; 950.1; 20.9; 28.1; N; 2.6; 21.9; 0.00; 0.00; 0.00; 0.00; 14.40; 59903.2;3
421; 02/04/2023 11:04:43;5; 20.4;32; 24.4;23; 1012.3; 950.0; 20.9; 24.5; N; 2.0; 21.9; 0.00; 0.00; 0.00; 0.00; 14.40; 58076.2;3
422; 02/04/2023 11:09:43;5; 20.5;32; 24.6;23; 1012.3; 950.0; 20.9; 27.0; N; 2.1; 22.2; 0.00; 0.00; 0.00; 0.00; 14.40; 56278.2;3
423; 02/04/2023 11:14:43;5; 20.4;32; 24.7;23; 1012.3; 950.0; 18.4; 23.4; NW; 2.2; 22.5; 0.00; 0.00; 0.00; 0.00; 14.40; 53720.4;3
424; 02/04/2023 11:19:43;5; 20.5;32; 24.5;22; 1012.3; 950.0; 24.5; 30.6; N; 1.4; 21.7; 0.00; 0.00; 0.00; 0.00; 14.40; 51864.4;3
425; 02/04/2023 11:24:43;5; 20.5;32; 24.3;22; 1012.2; 949.9; 18.4; 27.0; N; 1.3; 22.0; 0.00; 0.00; 0.00; 0.00; 14.40; 49857.6;3
426; 02/04/2023 11:29:43;5; 20.6;32; 24.3;23; 1012.3; 950.0; 22.0; 29.5; N; 1.9; 21.7; 0.00; 0.00; 0.00; 0.00; 14.40; 47839.2;3
427; 02/04/2023 11:34:43;5; 20.5;32; 24.1;23; 1012.5; 950.2; 22.0; 27.0; N; 1.7; 21.4; 0.00; 0.00; 0.00; 0.00; 14.40; 45617.8;3
428; 02/04/2023 11:39:43;5; 20.5;32; 24.3;23; 1012.8; 950.5; 15.8; 22.0; N; 1.9; 22.3; 0.00; 0.00; 0.00; 0.00; 14.40; 43454.4;3
429; 02/04/2023 11:44:43;5; 20.5;32; 24.1;25; 1012.7; 950.4; 22.0; 27.0; N; 2.9; 21.4; 0.00; 0.00; 0.00; 0.00; 14.40; 41250.4;2
430; 02/04/2023 11:49:43;5; 20.6;32; 24.0;25; 1012.8; 950.5; 28.1; 30.6; N; 2.8; 20.8; 0.00; 0.00; 0.00; 0.00; 14.40; 39261.0;2
431; 02/04/2023 11:54:43;5; 20.5;32; 23.5;26; 1012.7; 950.4; 15.8; 23.4; N; 2.9; 21.4; 0.00; 0.00; 0.00; 0.00; 14.40; 36749.6;2
432; 02/04/2023 11:59:43;5; 20.5;32; 23.2;26; 1013.1; 950.8; 27.0; 33.1; N; 2.7; 19.8; 0.00; 0.00; 0.00; 0.00; 14.40; 34592.0;2
433; 02/04/2023 12:04:43;5; 20.5;32; 22.9;27; 1012.9; 950.6; 23.4; 27.0; N; 2.9; 19.7; 0.00; 0.00; 0.00; 0.00; 14.40; 32376.4;2
434; 02/04/2023 12:09:43;5; 20.6;32; 23.0;27; 1013.1; 950.8; 20.9; 23.4; N; 3.0; 20.1; 0.00; 0.00; 0.00; 0.00; 14.40; 30398.6;2
435; 02/04/2023 12:14:43;5; 20.5;32; 22.9;26; 1013.1; 950.8; 20.9; 25.6; N; 2.4; 20.0; 0.00; 0.00; 0.00; 0.00; 14.40; 28061.2;2
436; 02/04/2023 12:19:43;5; 20.5;32; 22.7;25; 1012.9; 950.6; 24.5; 30.6; N; 1.7; 19.3; 0.00; 0.00; 0.00; 0.00; 14.40; 25793.4;2
437; 02/04/2023 12:24:43;5; 20.5;32; 22.4;30; 1013.0; 950.7; 25.6; 31.7; N; 4.0; 18.8; 0.00; 0.00; 0.00; 0.00; 14.40; 23659.0;2
438; 02/04/2023 12:29:43;5; 20.6;32; 22.2;30; 1013.1; 950.8; 23.4; 27.0; N; 3.8; 18.8; 0.00; 0.00; 0.00; 0.00; 14.40; 21768.2;1
439; 02/04/2023 12:34:43;5; 20.4;32; 22.1;30; 1013.0; 950.7; 23.4; 28.1; N; 3.7; 18.6; 0.00; 0.00; 0.00; 0.00; 14.40; 19210.4;1
440; 02/04/2023 12:39:43;5; 20.4;32; 21.8;30; 1013.0; 950.7; 15.8; 20.9; N; 3.5; 19.3; 0.00; 0.00; 0.00; 0.00; 14.40; 17226.8;1
441; 02/04/2023 12:44:43;5; 20.4;31; 21.7;30; 1013.1; 950.8; 17.3; 19.4; N; 3.4; 18.9; 0.00; 0.00; 0.00; 0.00; 14.40; 14970.6;1
442; 02/04/2023 12:49:43;5; 20.4;31; 21.5;30; 1013.3; 951.0; 20.9; 24.5; N; 3.2; 18.2; 0.00; 0.00; 0.00; 0.00; 14.40; 13294.4;1
443; 02/04/2023 12:54:43;5; 20.4;31; 21.4;30; 1013.4; 951.1; 23.4; 31.7; N; 3.1; 17.7; 0.00; 0.00; 0.00; 0.00; 14.40; 11635.6;1
444; 02/04/2023 12:59:43;5; 20.4;33; 21.4;30; 1013.3; 951.0; 19.4; 22.0; N; 3.1; 18.2; 0.00; 0.00; 0.00; 0.00; 14.40; 10214.6;1
445; 02/04/2023 13:04:43;5; 20.4;31; 21.1;31; 1013.4; 951.1; 23.4; 27.0; N; 3.3; 17.3; 0.00; 0.00; 0.00; 0.00; 14.40; 8921.1;1
446; 02/04/2023 13:09:43;5; 20.3;33; 20.7;31; 1013.5; 951.2; 25.6; 29.5; NW; 3.0; 16.5; 0.00; 0.00; 0.00; 0.00; 14.40; 6174.1;1
447; 02/04/2023 13:14:43;5; 20.4;32; 20.5;32; 1013.6; 951.3; 19.4; 23.4; N; 3.3; 17.1; 0.00; 0.00; 0.00; 0.00; 14.40; 4988.2;1
448; 02/04/2023 13:19:43;5; 20.4;33; 20.3;32; 1013.7; 951.4; 23.4; 27.0; NNW; 3.1; 16.3; 0.00; 0.00; 0.00; 0.00; 14.40; 3855.9;1
449; 02/04/2023 13:24:43;5; 20.3;31; 20.1;32; 1013.6; 951.3; 17.3; 22.0; N; 2.9; 16.9; 0.00; 0.00; 0.00; 0.00; 14.40; 3172.5;0
450; 02/04/2023 13:29:43;5; 20.2;33; 19.9;32; 1013.9; 951.6; 20.9; 25.6; N; 2.7; 16.1; 0.00; 0.00; 0.00; 0.00; 14.40; 2489.1;0
451; 02/04/2023 13:34:43;5; 20.3;33; 19.7;32; 1013.8; 951.5; 19.4; 25.6; N; 2.6; 16.1; 0.00; 0.00; 0.00; 0.00; 14.40; 1432.1;0
452; 02/04/2023 13:39:43;5; 20.3;31; 19.5;32; 1013.8; 951.5; 24.5; 29.5; N; 2.4; 15.1; 0.00; 0.00; 0.00; 0.00; 14.40; 798.9;0
453; 02/04/2023 13:44:43;5; 20.8;31; 19.3;32; 1013.9; 951.6; 18.4; 22.0; N; 2.2; 15.7; 0.00; 0.00; 0.00; 0.00; 14.40; 226.1;0
454; 02/04/2023 13:49:43;5; 20.7;31; 19.1;32; 1013.9; 951.6; 20.9; 25.6; N; 2.0; 15.1; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
455; 02/04/2023 13:54:43;5; 20.2;32; 19.0;32; 1013.9; 951.6; 19.4; 23.4; N; 2.0; 15.2; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
456; 02/04/2023 13:59:43;5; 20.2;32; 18.8;33; 1014.0; 951.7; 22.0; 27.0; N; 2.2; 14.5; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
457; 02/04/2023 14:04:43;5; 20.0;31; 18.7;34; 1014.2; 951.9; 19.4; 23.4; WNW; 2.5; 14.8; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
458; 02/04/2023 14:09:43;5; 20.0;31; 18.7;34; 1014.1; 951.8; 25.6; 29.5; N; 2.5; 13.9; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
459; 02/04/2023 14:14:43;5; 19.9;32; 18.4;36; 1014.2; 951.9; 19.4; 23.4; N; 3.1; 14.4; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
460; 02/04/2023 14:19:43;5; 19.9;32; 18.2;37; 1014.1; 951.8; 20.9; 25.6; N; 3.3; 13.9; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
461; 02/04/2023 14:24:43;5; 19.9;32; 18.1;38; 1014.1; 951.8; 24.5; 33.1; N; 3.6; 13.2; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
462; 02/04/2023 14:29:43;5; 19.9;32; 17.9;40; 1014.1; 951.8; 28.1; 31.7; N; 4.1; 12.5; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
463; 02/04/2023 14:34:43;5; 19.8;32; 17.8;40; 1014.1; 951.8; 22.0; 24.5; N; 4.0; 13.2; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
464; 02/04/2023 14:39:43;5; 19.8;32; 17.6;40; 1014.1; 951.8; 27.0; 34.2; NW; 3.9; 12.2; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
465; 02/04/2023 14:44:43;5; 19.7;32; 17.5;40; 1014.2; 951.9; 34.2; 47.9; N; 3.8; 11.2; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
466; 02/04/2023 14:49:43;5; 19.7;32; 17.3;42; 1014.4; 952.1; 22.0; 28.1; N; 4.3; 12.5; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
467; 02/04/2023 14:54:43;5; 19.6;32; 16.9;43; 1014.4; 952.1; 29.5; 33.1; NW; 4.3; 10.9; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
468; 02/04/2023 14:59:43;5; 19.6;32; 16.8;43; 1014.5; 952.2; 34.2; 42.8; NNW; 4.2; 10.3; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
469; 02/04/2023 15:04:43;5; 19.6;32; 16.7;43; 1014.5; 952.2; 28.1; 36.7; N; 4.1; 10.8; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
470; 02/04/2023 15:09:43;5; 19.5;32; 16.6;42; 1014.4; 952.1; 34.2; 40.3; N; 3.7; 10.0; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
471; 02/04/2023 15:14:43;5; 19.4;32; 16.4;42; 1014.3; 952.0; 30.6; 36.7; N; 3.5; 10.1; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
472; 02/04/2023 15:19:43;5; 20.0;31; 16.2;43; 1014.5; 952.2; 30.6; 35.6; N; 3.6; 9.8; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
473; 02/04/2023 15:24:43;5; 19.3;32; 16.1;42; 1014.4; 952.1; 33.1; 37.8; N; 3.2; 9.4; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
474; 02/04/2023 15:29:43;5; 19.2;32; 15.8;42; 1014.5; 952.2; 39.2; 45.4; N; 2.9; 8.4; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
475; 02/04/2023 15:34:43;5; 19.1;32; 15.7;43; 1014.5; 952.2; 33.1; 42.8; N; 3.2; 8.8; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
476; 02/04/2023 15:39:43;5; 19.0;32; 15.6;43; 1015.0; 952.7; 37.8; 43.9; N; 3.1; 8.2; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
477; 02/04/2023 15:44:43;5; 18.9;33; 15.5;43; 1015.2; 952.9; 28.1; 39.2; N; 3.0; 9.2; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
478; 02/04/2023 15:49:43;5; 18.9;34; 15.2;44; 1015.1; 952.8; 30.6; 40.3; N; 3.0; 8.4; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
479; 02/04/2023 15:54:43;5; 18.8;34; 15.1;45; 1015.0; 952.7; 31.7; 39.2; N; 3.3; 8.2; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
480; 02/04/2023 15:59:43;5; 18.8;33; 15.0;45; 1015.0; 952.7; 34.2; 43.9; N; 3.2; 7.7; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
481; 02/04/2023 16:04:43;5; 18.7;33; 14.9;45; 1015.0; 952.7; 31.7; 37.8; N; 3.1; 7.9; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
482; 02/04/2023 16:09:43;5; 18.7;33; 14.8;45; 1014.9; 952.6; 27.0; 33.1; N; 3.0; 8.4; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
483; 02/04/2023 16:14:43;5; 18.6;33; 14.6;47; 1015.0; 952.7; 33.1; 40.3; N; 3.4; 7.3; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
484; 02/04/2023 16:19:43;5; 18.5;33; 14.5;47; 1014.9; 952.6; 24.5; 29.5; N; 3.3; 8.4; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
485; 02/04/2023 16:24:43;5; 18.5;33; 14.4;48; 1015.5; 953.2; 28.1; 35.6; NW; 3.5; 7.7; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
486; 02/04/2023 16:29:43;5; 18.5;33; 14.3;48; 1015.7; 953.4; 20.9; 30.6; N; 3.5; 8.9; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
487; 02/04/2023 16:34:43;5; 18.4;33; 14.1;48; 1015.4; 953.1; 13.3; 19.4; N; 3.3; 10.6; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
488; 02/04/2023 16:39:43;5; 18.4;33; 14.0;47; 1015.4; 953.1; 28.1; 35.6; N; 2.9; 7.2; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
489; 02/04/2023 16:44:43;5; 18.4;33; 13.9;47; 1015.4; 953.1; 22.0; 27.0; NW; 2.8; 8.1; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
490; 02/04/2023 16:49:43;5; 18.2;35; 13.7;46; 1016.0; 953.7; 29.5; 35.6; N; 2.3; 6.5; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
491; 02/04/2023 16:54:43;5; 18.2;33; 13.6;45; 1015.6; 953.3; 8.6; 11.2; NW; 1.9; 11.9; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
492; 02/04/2023 16:59:43;5; 18.2;33; 13.5;45; 1015.6; 953.3; 15.8; 20.9; NNW; 1.8; 9.1; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
493; 02/04/2023 17:04:43;5; 18.2;33; 13.4;45; 1015.8; 953.5; 14.8; 18.4; NW; 1.7; 9.3; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
494; 02/04/2023 17:09:43;5; 18.1;33; 13.3;44; 1015.8; 953.5; 18.4; 22.0; N; 1.3; 8.2; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
495; 02/04/2023 17:14:43;5; 18.1;33; 13.2;44; 1015.8; 953.5; 11.2; 13.3; NW; 1.2; 10.4; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
496; 02/04/2023 17:19:43;5; 18.1;33; 13.1;44; 1016.0; 953.7; 18.4; 20.9; NW; 1.1; 7.9; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
497; 02/04/2023 17:24:43;5; 18.1;33; 13.1;43; 1016.1; 953.8; 15.8; 20.9; NW; 0.8; 8.6; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
498; 02/04/2023 17:29:43;5; 18.1;33; 13.0;43; 1015.9; 953.6; 14.8; 18.4; NW; 0.7; 8.8; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
499; 02/04/2023 17:34:43;5; 17.9;34; 12.9;42; 1015.9; 953.6; 23.4; 31.7; N; 0.3; 6.5; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
500; 02/04/2023 17:39:43;5; 17.7;31; 12.8;42; 1016.0; 953.7; 15.8; 19.4; NNW; 0.2; 8.3; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
501; 02/04/2023 17:44:43;5; 17.7;31; 12.8;42; 1016.1; 953.8; 20.9; 23.4; NW; 0.2; 6.9; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
502; 02/04/2023 17:49:43;5; 17.7;32; 12.7;42; 1015.9; 953.6; 20.9; 23.4; N; 0.1; 6.8; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
503; 02/04/2023 17:54:43;5; 17.6;32; 12.7;41; 1016.0; 953.7; 27.0; 34.2; NW; -0.2; 5.6; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
504; 02/04/2023 17:59:43;5; 17.5;31; 12.7;41; 1016.0; 953.7; 31.7; 37.8; N; -0.2; 4.8; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
505; 02/04/2023 18:04:43;5; 17.4;32; 12.7;40; 1015.7; 953.4; 25.6; 33.1; NW; -0.5; 5.8; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
506; 02/04/2023 18:09:43;5; 17.3;30; 12.6;40; 1015.8; 953.5; 33.1; 41.8; N; -0.6; 4.5; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
507; 02/04/2023 18:14:43;5; 17.2;30; 12.6;40; 1015.9; 953.6; 25.6; 30.6; N; -0.6; 5.7; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
508; 02/04/2023 18:19:43;5; 17.2;32; 12.6;40; 1015.9; 953.6; 23.4; 31.7; N; -0.6; 6.1; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
509; 02/04/2023 18:24:43;5; 17.2;30; 12.6;40; 1016.2; 953.9; 17.3; 27.0; NW; -0.6; 7.6; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
510; 02/04/2023 18:29:43;5; 17.1;30; 12.5;40; 1016.1; 953.8; 25.6; 36.7; WNW; -0.7; 5.6; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
511; 02/04/2023 18:34:43;5; 17.1;29; 12.4;42; 1015.9; 953.6; 20.9; 27.0; N; -0.1; 6.4; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
512; 02/04/2023 18:39:43;5; 17.0;29; 12.3;43; 1015.8; 953.5; 20.9; 25.6; NW; 0.1; 6.3; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
513; 02/04/2023 18:44:43;5; 17.0;31; 12.3;43; 1015.9; 953.6; 27.0; 34.2; NW; 0.1; 5.0; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
514; 02/04/2023 18:49:43;5; 16.9;31; 12.3;43; 1016.0; 953.7; 23.4; 29.5; N; 0.1; 5.7; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
515; 02/04/2023 18:54:43;5; 16.7;31; 12.2;44; 1016.0; 953.7; 20.9; 28.1; N; 0.3; 6.1; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
516; 02/04/2023 18:59:43;5; 16.7;32; 12.0;45; 1016.0; 953.7; 19.4; 22.0; NW; 0.4; 6.2; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
517; 02/04/2023 19:04:43;5; 16.7;33; 11.9;45; 1016.0; 953.7; 15.8; 23.4; N; 0.4; 7.2; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
518; 02/04/2023 19:09:43;5; 16.7;30; 11.8;46; 1015.9; 953.6; 19.4; 27.0; NNW; 0.6; 6.0; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
519; 02/04/2023 19:14:43;5; 16.7;32; 11.8;46; 1016.0; 953.7; 18.4; 22.0; NW; 0.6; 6.3; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
520; 02/04/2023 19:19:43;5; 16.6;31; 11.9;47; 1015.9; 953.6; 23.4; 29.5; NW; 1.0; 5.2; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
521; 02/04/2023 19:24:43;5; 16.6;30; 12.0;47; 1015.9; 953.6; 22.0; 29.5; N; 1.0; 5.6; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
522; 02/04/2023 19:29:43;5; 16.5;33; 11.9;46; 1015.6; 953.3; 29.5; 34.2; N; 0.7; 4.1; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
523; 02/04/2023 19:34:43;5; 16.5;31; 12.0;46; 1015.7; 953.4; 23.4; 30.6; N; 0.8; 5.3; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
524; 02/04/2023 19:39:43;5; 16.3;33; 11.8;46; 1015.6; 953.3; 22.0; 30.6; NW; 0.6; 5.4; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
525; 02/04/2023 19:44:43;5; 16.3;30; 11.8;46; 1015.8; 953.5; 25.6; 30.6; NW; 0.6; 4.6; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
526; 02/04/2023 19:49:43;5; 16.3;33; 11.9;45; 1016.1; 953.8; 23.4; 30.6; N; 0.4; 5.2; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
527; 02/04/2023 19:54:43;5; 16.2;30; 11.8;45; 1016.2; 953.9; 13.3; 18.4; N; 0.3; 7.9; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
528; 02/04/2023 19:59:43;5; 16.2;31; 11.7;45; 1016.3; 954.0; 14.8; 19.4; N; 0.2; 7.3; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
529; 02/04/2023 20:04:43;5; 16.2;31; 11.6;46; 1016.4; 954.1; 17.3; 23.4; NW; 0.4; 6.3; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
530; 02/04/2023 20:09:43;5; 16.2;31; 11.6;46; 1016.4; 954.1; 20.9; 23.4; N; 0.4; 5.4; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
531; 02/04/2023 20:14:43;5; 16.1;31; 11.4;47; 1016.4; 954.1; 17.3; 19.4; N; 0.5; 6.1; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
532; 02/04/2023 20:19:43;5; 16.1;32; 11.3;47; 1016.4; 954.1; 13.3; 17.3; NW; 0.4; 7.3; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
533; 02/04/2023 20:24:43;5; 16.7;31; 11.1;48; 1016.4; 954.1; 11.2; 13.3; N; 0.5; 8.0; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
534; 02/04/2023 20:29:43;5; 16.1;33; 11.1;49; 1016.6; 954.3; 11.2; 14.8; N; 0.8; 8.0; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
535; 02/04/2023 20:34:43;5; 16.0;33; 11.1;49; 1016.5; 954.2; 15.8; 19.4; N; 0.8; 6.2; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
536; 02/04/2023 20:39:43;5; 16.0;31; 11.1;49; 1016.4; 954.1; 9.7; 12.2; N; 0.8; 8.6; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
537; 02/04/2023 20:44:43;5; 15.9;32; 11.0;50; 1016.5; 954.2; 8.6; 9.7; N; 1.0; 9.1; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
538; 02/04/2023 20:49:43;5; 15.8;34; 11.0;50; 1016.4; 954.1; 12.2; 15.8; NW; 1.0; 7.4; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
539; 02/04/2023 20:54:43;5; 15.8;33; 11.1;48; 1016.4; 954.1; 14.8; 18.4; NW; 0.5; 6.5; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
540; 02/04/2023 20:59:43;5; 15.8;32; 11.2;46; 1016.3; 954.0; 14.8; 18.4; NNW; 0.0; 6.7; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
541; 02/04/2023 21:04:43;5; 15.8;32; 11.3;46; 1016.4; 954.1; 12.2; 15.8; N; 0.1; 7.7; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
542; 02/04/2023 21:09:43;5; 15.7;32; 11.3;46; 1016.3; 954.0; 12.2; 14.8; NW; 0.1; 7.7; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
543; 02/04/2023 21:14:43;5; 15.6;33; 11.2;46; 1016.2; 953.9; 12.2; 17.3; NW; 0.0; 7.6; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
544; 02/04/2023 21:19:43;5; 15.5;33; 11.2;46; 1016.0; 953.7; 11.2; 14.8; NW; 0.0; 8.1; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
545; 02/04/2023 21:24:43;5; 15.5;33; 11.1;45; 1016.1; 953.8; 14.8; 15.8; N; -0.4; 6.5; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
546; 02/04/2023 21:29:43;5; 15.5;33; 11.3;45; 1016.0; 953.7; 12.2; 15.8; NW; -0.2; 7.7; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
547; 02/04/2023 21:34:43;5; 15.4;33; 11.4;44; 1015.9; 953.6; 15.8; 17.3; WNW; -0.4; 6.5; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
548; 02/04/2023 21:39:43;5; 15.4;32; 11.3;44; 1016.1; 953.8; 14.8; 19.4; N; -0.5; 6.8; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
549; 02/04/2023 21:44:43;5; 15.4;33; 11.3;44; 1015.8; 953.5; 14.8; 20.9; NW; -0.5; 6.8; 0.00; 0.00; 0.00; 0.00; 14.40; 0.0;0
